,ID_transaccion,Rut,Fecha,Monto,Local
6911,21480,21133654,15:55.4,35225,L7
6912,21439,21133654,11:25.5,31982,L7
6913,18308,21133654,42:11.0,35965,L9
6914,16736,21133654,49:04.3,73416,L8
6915,16898,21133654,52:56.5,51621,L8
6916,15624,21133654,46:55.0,57781,L11
6917,11737,21133654,16:10.3,51411,L1
6918,14559,21133654,07:02.7,75317,L5
6919,15384,21133654,30:44.1,4003,L7
6920,21159,21133654,43:11.0,69635,L7
6921,11510,21133654,41:38.0,76420,L2
6922,12693,21133654,06:29.9,78899,L1
6923,14655,21134464,07:53.9,70389,L10
6924,12342,21134464,30:12.7,35633,L7
6925,18138,21134464,37:20.4,89409,L12
6926,21519,21134464,00:43.0,87563,L16
6927,11456,21134464,18:45.5,51110,L17
6928,20002,21134464,19:23.5,1821,L17
6929,21908,21134464,03:01.8,81456,L6
6930,15917,21134464,50:23.4,65021,L1
6931,11568,21134464,57:10.2,27643,L16
6932,11667,21134464,27:48.7,49305,L1
6933,17829,21134464,53:26.9,34200,L15
6934,11909,21134464,45:23.6,6676,L3
6935,14105,21134464,00:54.2,31536,L11
6936,11692,21135070,14:43.7,15247,L5
6937,13493,21135070,41:08.4,89198,L6
6938,12470,21135070,19:28.5,26480,L11
6939,15903,21135070,46:27.4,67296,L15
6940,13696,21135070,33:00.5,44974,L16
6941,13151,21135070,28:55.5,24768,L9
6942,18193,21135070,05:18.2,75104,L12
6943,20138,21135070,30:26.8,88835,L8
6944,21675,21135070,43:20.4,14944,L7
6945,10389,21135070,23:10.9,66741,L3
6946,12499,21135070,49:12.5,52721,L17
6947,15610,21135070,23:34.9,69507,L8
6948,19887,21135070,08:24.0,15552,L11
6949,19290,21135070,30:05.7,24023,L15
6950,19300,21140516,07:10.9,43290,L10
6951,20712,21140516,45:29.8,87651,L3
6952,17933,21140516,54:02.3,64318,L1
6953,19249,21140516,26:21.5,82872,L6
6954,20446,21140516,31:14.8,73930,L5
6955,19103,21140516,48:45.9,17382,L13
6956,21458,21140516,56:28.7,83725,L2
6957,18531,21140516,41:28.9,33223,L7
6958,17669,21140516,46:27.2,77701,L2
6959,22299,21140516,04:47.4,81491,L16
6960,11139,21140516,27:49.9,4255,L1
6961,10904,21140516,12:49.8,15371,L3
6962,12168,21140516,12:54.5,15463,L14
6963,12126,21140516,04:08.5,85060,L8
6964,10984,21140516,03:37.5,3848,L3
6965,13894,21140516,03:11.7,30415,L1
6966,13360,21144298,02:56.2,26947,L5
6967,12902,21144298,44:08.1,51099,L11
6968,16975,21144298,55:58.2,51094,L14
6969,10735,21144298,14:39.6,68369,L7
6970,11233,21144298,24:46.7,78394,L3
6971,12277,21144298,01:32.2,48019,L7
6972,18326,21144298,38:30.0,6804,L9
6973,20539,21144298,27:32.9,30365,L5
6974,10532,21160668,32:28.3,24966,L1
6975,15200,21160668,29:17.7,40208,L15
6976,12229,21160668,09:26.7,79419,L11
6977,13847,21160668,20:12.1,2513,L1
6978,19084,21160668,58:55.6,69689,L9
6979,17180,21160668,17:48.1,39387,L2
6980,21833,21160668,26:10.7,63436,L13
6981,17816,21160668,34:05.4,5109,L11
6982,15792,21160668,19:15.3,70892,L1
6983,21792,21160668,17:40.2,80904,L13
6984,10582,21160668,01:05.9,77464,L10
6985,18312,21160668,02:19.6,48782,L17
6986,10581,21160668,14:15.9,61972,L6
6987,20933,21160668,05:52.7,77653,L11
6988,21324,21160668,30:15.7,31540,L13
6989,11096,21160668,56:55.3,85489,L6
6990,14113,21170604,18:20.0,44133,L9
6991,17212,21170604,26:50.2,68732,L13
6992,20820,21170604,08:10.0,59055,L14
6993,16394,21170604,50:08.1,16405,L6
6994,20344,21170604,46:31.5,42497,L3
6995,11276,21170604,42:47.6,9335,L10
6996,21335,21170604,04:57.7,48951,L14
6997,10691,21170604,17:08.0,87240,L5
6998,21662,21170604,23:43.1,2344,L3
6999,17838,21170604,08:24.9,11115,L10
7000,13976,21170604,34:53.4,57485,L11
7001,11741,21170604,19:41.7,31067,L4
7002,18425,21175235,29:32.0,47748,L12
7003,13528,21175235,24:02.5,8716,L4
7004,17521,21175235,22:49.3,12102,L11
7005,17572,21175235,08:57.1,28737,L16
7006,11489,21175235,41:09.3,2040,L14
7007,10944,21175235,25:43.7,72789,L7
7008,10183,21175235,18:25.0,37814,L11
7009,16249,21175235,05:35.4,82866,L12
7010,15028,21175235,12:36.6,45414,L7
7011,18564,21175235,24:03.6,49145,L13
7012,14260,21175235,06:55.9,38757,L16
7013,15586,21175235,04:14.9,10654,L15
7014,12724,21175235,00:16.1,89289,L7
7015,12663,21175235,30:10.1,21614,L10
7016,11150,21175235,02:24.6,58341,L8
7017,15563,21175235,30:15.1,51410,L14
7018,18908,21175235,35:28.6,20614,L5
7019,12546,21178957,41:45.9,39708,L9
7020,18392,21178957,44:34.2,60568,L12
7021,12016,21178957,45:52.9,43412,L8
7022,19412,21178957,49:30.7,62543,L2
7023,21536,21178957,45:54.4,4816,L10
7024,15268,21178957,09:53.0,44617,L17
7025,18419,21178957,46:48.8,45221,L5
7026,11600,21178957,11:05.3,1726,L5
7027,18513,21178957,31:15.4,57167,L4
7028,10304,21178957,58:32.8,87098,L12
7029,13114,21178957,21:10.6,6837,L12
7030,15256,21178957,09:35.2,17189,L15
7031,12293,21181095,18:57.2,10779,L17
7032,16311,21181095,38:34.4,56092,L14
7033,13298,21181095,08:24.0,64040,L16
7034,13491,21181095,03:18.5,37726,L2
7035,21626,21181095,41:44.7,50676,L8
7036,21134,21181095,01:50.9,19295,L9
7037,21821,21181095,45:59.6,29005,L2
7038,21524,21181095,32:30.9,1579,L3
7039,14035,21181095,28:06.3,5035,L2
7040,10332,21181095,29:32.3,23482,L1
7041,18748,21181095,08:49.5,61818,L17
7042,18431,21189165,20:40.8,65970,L11
7043,20745,21189165,15:58.9,34708,L16
7044,22048,21189165,44:50.9,76858,L8
7045,11765,21189165,33:07.2,14036,L8
7046,22055,21189165,35:01.6,24763,L1
7047,16084,21189165,54:02.0,44795,L11
7048,13933,21189165,58:23.7,5860,L12
7049,16981,21189165,06:21.4,66835,L8
7050,11058,21189165,04:19.9,43762,L14
7051,19776,21189165,22:02.7,19541,L12
7052,19891,21189165,25:34.4,16573,L10
7053,14219,21189165,45:54.7,21340,L11
7054,14663,21189165,34:34.1,18053,L1
7055,17524,21189165,15:05.6,48022,L8
7056,16668,21189165,05:21.1,86021,L14
7057,10185,21189165,26:06.9,64629,L8
7058,21352,21189165,48:50.9,86981,L5
7059,15303,21189165,04:05.9,74417,L4
7060,11154,21189165,35:59.9,85466,L11
7061,19284,21189165,51:23.1,74100,L13
7062,18495,21205133,45:42.7,79904,L11
7063,19398,21205133,48:01.4,83116,L7
7064,21424,21205133,05:37.5,38214,L14
7065,13314,21205133,31:56.6,74740,L10
7066,18679,21205133,40:11.0,7051,L12
7067,17685,21205133,10:41.6,60999,L3
7068,10395,21205133,07:39.5,67842,L2
7069,17810,21205133,07:19.4,49166,L14
7070,11853,21205133,41:08.1,55743,L6
7071,14346,21205133,45:08.1,9279,L7
7072,14190,21205133,13:13.8,58886,L13
7073,12671,21205133,59:30.7,7973,L8
7074,16518,21205133,19:41.9,83238,L17
7075,10791,21205133,27:17.4,51067,L10
7076,13368,21205133,37:43.8,28619,L14
7077,20211,21205133,59:31.9,36827,L11
7078,21268,21205133,45:11.6,51167,L16
7079,13668,21209348,50:38.3,88766,L12
7080,17167,21209348,09:32.2,15210,L11
7081,12193,21209348,03:50.4,71023,L3
7082,17760,21209348,26:10.7,49964,L16
7083,21164,21209348,56:49.7,29704,L4
7084,18048,21209348,01:38.1,37008,L8
7085,15502,21209348,59:34.5,66779,L5
7086,18685,21209348,20:17.4,45260,L9
7087,12985,21209348,09:12.6,11210,L2
7088,21257,21209348,37:29.5,47500,L12
7089,17450,21209348,35:45.5,43443,L3
7090,12720,21209348,25:37.6,27814,L15
7091,12716,21209348,09:20.5,3343,L8
7092,17597,21209348,41:47.3,37750,L11
7093,17294,21211071,32:06.6,20270,L5
7094,17473,21211071,51:59.1,75597,L15
7095,12445,21211071,49:51.8,36273,L3
7096,20287,21211071,38:59.9,57312,L15
7097,15142,21211071,40:21.0,6396,L12
7098,14660,21211071,30:49.6,31774,L8
7099,18894,21211071,47:26.6,61587,L12
7100,17267,21211071,00:10.8,56473,L7
7101,20190,21211071,57:06.4,12337,L3
7102,13126,21211071,20:17.4,12810,L11
7103,15071,21211071,30:43.8,31754,L8
7104,21687,21211071,06:26.4,82216,L13
7105,15031,21211071,57:06.1,16479,L16
7106,16641,21211071,38:13.9,56330,L2
7107,15621,21211071,24:31.4,41941,L14
7108,18688,21211071,33:25.9,7775,L7
7109,16980,21220129,27:14.2,78802,L15
7110,17423,21220129,00:43.0,88362,L7
7111,13103,21220129,49:52.0,17466,L11
7112,19683,21220129,00:21.7,63227,L17
7113,12251,21220129,56:42.1,85476,L7
7114,16861,21220129,05:03.5,57491,L11
7115,18924,21220129,59:07.0,22788,L9
7116,13845,21220129,19:01.8,17776,L16
7117,11880,21220129,19:28.2,41960,L11
7118,10642,21220129,43:09.6,20755,L13
7119,15544,21220129,04:58.0,60718,L12
7120,11721,21220129,29:20.6,22430,L13
7121,22136,21220129,14:03.9,73762,L15
7122,18110,21220129,54:24.0,85702,L14
7123,17041,21220129,42:26.3,88988,L2
7124,19992,21220129,04:00.6,44435,L9
7125,19318,21220129,37:13.4,60872,L3
7126,11930,21220129,58:27.2,26860,L8
7127,10827,21220129,24:11.5,85218,L3
7128,13628,21224084,13:30.2,38400,L8
7129,10503,21224084,33:16.8,13903,L5
7130,17552,21224084,14:55.1,40160,L9
7131,21849,21224084,06:46.6,9568,L5
7132,21798,21224084,30:01.3,5319,L3
7133,17578,21224084,23:39.9,53666,L13
7134,19996,21224084,16:03.9,49171,L1
7135,19520,21224084,11:23.5,64493,L11
7136,15763,21224084,01:43.9,4142,L10
7137,12987,21224084,20:45.5,23835,L16
7138,13511,21224084,36:45.5,18433,L13
7139,19674,21224084,14:14.7,34129,L5
7140,17107,21224084,38:54.6,22332,L3
7141,16690,21227516,24:19.1,41572,L7
7142,13995,21227516,57:56.2,5771,L6
7143,10784,21227516,21:20.9,54178,L2
7144,17570,21227516,32:08.9,7956,L10
7145,15734,21227516,47:05.8,25613,L6
7146,20964,21227516,51:21.6,69335,L12
7147,17671,21227516,42:19.5,62180,L15
7148,18285,21227516,54:06.7,58574,L7
7149,19148,21227516,16:06.8,33269,L13
7150,22204,21227516,08:08.8,47645,L5
7151,13792,21227516,05:28.4,38889,L12
7152,19046,21227516,54:52.1,25846,L5
7153,19063,21227516,47:35.4,77382,L1
7154,18114,21227826,17:00.7,68819,L8
7155,19393,21227826,13:46.9,84855,L5
7156,13392,21227826,23:57.5,14278,L11
7157,15034,21227826,20:19.1,81418,L2
7158,14550,21227826,30:14.2,17453,L13
7159,21624,21227826,05:22.3,27400,L14
7160,20103,21227826,16:49.3,74053,L16
7161,12071,21227826,01:45.4,50669,L9
7162,19909,21227826,06:11.4,36157,L13
7163,15411,21227826,27:32.0,84297,L7
7164,13830,21227826,46:11.6,89348,L11
7165,17903,21227826,01:26.6,20267,L6
7166,12420,21232250,30:00.7,27045,L9
7167,20742,21232250,18:31.1,18004,L6
7168,12627,21232250,00:41.6,84845,L13
7169,15573,21232250,42:36.5,84453,L3
7170,20828,21232250,39:01.1,59405,L4
7171,11119,21232250,11:19.1,32647,L13
7172,11257,21232250,32:30.6,51844,L15
7173,20141,21232250,15:04.8,72161,L9
7174,10922,21232250,42:37.1,12780,L12
7175,15698,21232250,14:39.0,26311,L3
7176,19092,21232250,16:34.9,4919,L7
7177,15859,21232250,20:34.3,19543,L11
7178,12955,21232250,07:29.9,68951,L3
7179,18079,21232250,59:05.6,32799,L16
7180,22160,21240612,38:18.6,33754,L5
7181,14099,21240612,47:08.4,66594,L12
7182,22197,21240612,28:34.7,65240,L8
7183,11229,21240612,00:24.9,57945,L13
7184,18991,21240612,05:28.1,70068,L15
7185,17896,21240612,09:28.4,41332,L15
7186,15803,21240612,43:06.6,69149,L7
7187,13728,21240612,47:59.9,9060,L17
7188,21578,21246792,49:43.6,87710,L9
7189,14073,21246792,29:47.9,40860,L5
7190,22284,21246792,59:11.1,15707,L9
7191,12900,21246792,44:13.1,51862,L3
7192,19261,21246792,13:21.1,81365,L1
7193,18000,21246792,12:53.9,22983,L11
7194,17055,21246792,57:52.1,32914,L13
7195,13394,21246792,19:26.1,7459,L17
7196,12941,21246792,31:31.2,14564,L13
7197,16090,21246792,09:40.4,88945,L5
7198,15193,21246792,17:27.9,20981,L9
7199,13593,21246792,51:17.5,42300,L15
7200,16368,21246792,22:25.0,37237,L16
7201,12461,21246792,06:27.8,77999,L17
7202,20319,21246792,21:27.6,75660,L8
7203,20266,21246792,45:38.6,23154,L10
7204,16657,21246792,19:12.7,65773,L6
7205,10318,21251560,17:49.8,52990,L17
7206,13042,21251560,58:37.2,3695,L17
7207,10361,21251560,11:32.3,55934,L11
7208,15892,21251560,33:15.1,58425,L1
7209,12770,21251560,12:21.7,62614,L6
7210,13810,21251560,17:18.8,11382,L5
7211,14555,21251560,31:12.4,35825,L10
7212,17601,21251560,39:11.9,41204,L6
7213,11014,21254114,41:41.5,67776,L3
7214,18173,21254114,39:55.2,24373,L6
7215,19619,21254114,10:01.2,21722,L3
7216,14382,21254114,04:22.6,65613,L12
7217,18538,21254114,53:21.0,12842,L9
7218,17652,21254114,14:24.9,24573,L2
7219,13219,21254114,40:18.0,59401,L6
7220,13909,21254114,38:20.7,45358,L17
7221,13326,21254114,30:18.0,11466,L14
7222,11674,21254114,05:39.0,17155,L6
7223,11812,21280526,09:34.6,25896,L7
7224,10010,21280526,15:23.5,77841,L7
7225,11209,21280526,59:04.7,77561,L17
7226,17839,21280526,43:56.4,82141,L7
7227,19459,21280526,40:29.5,67398,L15
7228,15017,21280526,39:10.4,60906,L6
7229,12808,21280526,38:01.1,76068,L3
7230,15893,21280526,01:05.6,72707,L13
7231,19451,21281444,46:27.7,76020,L12
7232,21189,21281444,31:11.6,31778,L9
7233,20459,21281444,39:54.0,8176,L6
7234,14610,21281444,06:47.4,49436,L16
7235,11707,21281444,57:44.2,40372,L2
7236,17222,21281444,16:20.3,74684,L12
7237,12626,21281444,41:10.2,37576,L9
7238,19745,21281444,56:31.3,32557,L5
7239,19812,21281444,18:48.4,67457,L12
7240,22214,21281444,43:43.5,31835,L15
7241,10167,21281444,53:13.1,23178,L6
7242,19047,21281444,55:53.5,72015,L12
7243,13071,21281444,02:01.5,77671,L4
7244,15375,21281444,45:43.5,61528,L10
7245,10717,21284300,21:21.5,33529,L6
7246,19695,21284300,29:37.6,54922,L8
7247,21156,21284300,25:45.5,26470,L15
7248,11022,21284300,01:09.1,3243,L15
7249,11454,21284300,36:00.2,71445,L6
7250,13216,21284300,28:27.9,68285,L17
7251,15424,21284300,56:01.2,74307,L3
7252,20870,21284300,06:59.4,88253,L11
7253,17318,21284300,26:24.7,24657,L2
7254,18362,21284300,47:08.4,35219,L5
7255,17992,21284300,33:08.4,83841,L5
7256,18596,21284300,18:43.1,21990,L4
7257,16636,21284300,19:08.9,19124,L10
7258,16838,21287424,16:15.0,21010,L16
7259,13544,21287424,23:15.3,20143,L5
7260,16540,21287424,12:38.1,14153,L12
7261,17648,21287424,11:40.7,7904,L12
7262,20248,21287424,33:25.9,83369,L12
7263,13046,21287424,37:52.6,36584,L5
7264,18229,21287424,33:52.3,32315,L1
7265,14856,21314948,57:55.3,16476,L9
7266,18765,21314948,51:11.4,72618,L10
7267,10777,21314948,46:40.9,11935,L7
7268,10773,21314948,00:23.4,44988,L4
7269,12296,21314948,56:13.7,64615,L13
7270,14239,21314948,42:42.9,25279,L5
7271,18964,21314948,43:28.0,66955,L14
7272,22105,21314948,10:57.7,80764,L11
7273,10949,21314948,42:54.4,46641,L3
7274,10920,21314948,58:43.0,33768,L11
7275,16228,21315416,49:54.4,38014,L7
7276,21625,21315416,15:02.1,7501,L5
7277,21329,21315416,28:37.9,85805,L12
7278,15489,21315416,28:20.6,10376,L5
7279,14873,21315416,14:33.7,56288,L7
7280,14265,21315416,41:27.4,3821,L11
7281,21513,21315416,16:33.4,2240,L12
7282,18927,21315416,22:37.9,64394,L15
7283,21479,21315416,51:53.8,63058,L7
7284,13005,21315416,35:08.7,63309,L10
7285,15916,21315416,55:36.0,8631,L12
7286,10505,21315416,43:02.3,36106,L5
7287,20051,21315416,20:13.3,22702,L7
7288,20088,21315416,06:53.6,83808,L7
7289,11907,21315416,11:32.0,64916,L14
7290,20998,21315416,33:04.6,69330,L16
7291,16390,21322213,32:17.7,22833,L14
7292,13027,21322213,26:20.0,61961,L1
7293,19936,21322213,46:02.9,67462,L10
7294,22041,21322213,05:17.9,60384,L3
7295,18355,21322213,34:59.3,36695,L6
7296,18255,21322213,47:48.8,84019,L14
7297,22035,21322213,08:15.8,82425,L3
7298,12928,21322213,18:11.2,28805,L14
7299,19334,21322213,34:38.8,56831,L10
7300,14375,21324687,45:22.2,5320,L8
7301,15632,21324687,04:57.7,85435,L12
7302,11103,21324687,11:32.5,22671,L5
7303,13055,21324687,33:32.9,18485,L10
7304,21483,21324687,02:38.6,16452,L5
7305,21176,21324687,14:14.7,66648,L1
7306,22118,21324687,11:26.1,39016,L2
7307,18854,21324687,55:52.1,49268,L2
7308,12406,21324687,24:22.1,26107,L9
7309,17228,21324687,22:50.2,21252,L14
7310,22131,21324687,55:10.8,23026,L16
7311,13942,21324687,19:01.0,33743,L13
7312,21034,21324687,42:17.5,35900,L16
7313,10210,21324687,21:56.9,65552,L7
7314,12158,21324687,17:34.9,45387,L17
7315,21658,21324687,23:50.2,2934,L4
7316,17801,21324687,16:10.6,75307,L6
7317,16535,21324687,30:53.7,59680,L9
7318,10795,21324687,44:20.7,37849,L2
7319,13855,21327519,18:22.3,46367,L8
7320,14341,21327519,21:27.3,15194,L6
7321,20333,21327519,03:45.7,4005,L17
7322,12171,21327519,27:21.5,87455,L1
7323,15000,21327519,55:17.0,74886,L16
7324,10219,21327519,32:37.9,50297,L9
7325,10056,21327519,18:27.0,19566,L7
7326,13821,21327519,21:13.9,3628,L12
7327,13272,21327519,00:19.6,34274,L5
7328,10009,21327519,36:11.3,77645,L12
7329,20080,21327519,06:27.8,27590,L5
7330,18622,21327519,49:09.9,9769,L4
7331,21187,21327519,05:42.8,42537,L1
7332,19601,21330616,06:16.7,78977,L8
7333,16253,21330616,14:05.6,85349,L13
7334,16255,21330616,58:14.0,80663,L13
7335,12233,21330616,23:12.1,67404,L1
7336,16259,21330616,05:46.3,7541,L12
7337,14713,21330616,21:27.6,56589,L11
7338,17498,21330616,54:13.4,9819,L12
7339,12198,21330616,17:07.1,35545,L12
7340,21811,21330616,00:32.2,45859,L4
7341,10989,21330616,13:56.8,26792,L16
7342,20708,21330616,43:12.2,63688,L15
7343,21165,21330616,08:03.8,34727,L16
7344,10281,21354803,09:36.9,42330,L8
7345,11699,21354803,31:19.2,28034,L14
7346,13150,21354803,59:22.2,57812,L10
7347,17763,21354803,39:17.2,35228,L4
7348,16274,21354803,16:55.1,56134,L5
7349,21260,21354803,01:00.0,2721,L16
7350,12357,21354803,15:23.2,10205,L6
7351,11448,21354803,45:29.8,20933,L5
7352,21449,21354803,06:53.0,22288,L6
7353,14162,21354803,42:02.0,13030,L8
7354,17135,21354803,17:58.3,32810,L1
7355,18039,21354803,18:23.8,56967,L16
7356,21110,21354803,31:23.3,21028,L11
7357,12345,21354803,58:56.2,52535,L10
7358,10386,21354803,46:59.6,82921,L17
7359,19649,21354803,44:27.4,52154,L2
7360,16159,21354803,25:10.4,37245,L5
7361,11313,21354803,23:16.2,11778,L15
7362,18544,21354803,30:38.2,68958,L5
7363,22117,21354803,49:56.4,81144,L3
7364,10242,21354803,33:58.4,76306,L14
7365,13012,21354803,42:30.4,61684,L4
7366,11750,21354803,33:58.1,85262,L11
7367,21654,21355340,15:03.0,6448,L6
7368,10683,21355340,30:48.7,58536,L12
7369,17093,21355340,58:51.2,88262,L6
7370,11042,21355340,09:15.6,62210,L12
7371,19140,21355340,21:03.6,48234,L9
7372,16059,21355340,50:44.7,56600,L17
7373,17506,21355340,25:47.8,18130,L8
7374,21541,21355340,18:03.0,80574,L1
7375,16372,21355340,19:14.1,54866,L3
7376,10968,21355340,56:35.7,36627,L12
7377,20188,21355340,10:17.0,56657,L13
7378,11849,21355340,25:08.6,52493,L13
7379,10372,21355340,22:39.0,67932,L9
7380,20629,21355340,51:05.8,30119,L9
7381,16643,21355340,25:27.1,37272,L17
7382,17735,21355340,32:40.8,75613,L6
7383,11739,21380163,42:50.8,31343,L12
7384,17152,21380163,00:15.5,71010,L3
7385,14733,21380163,51:27.5,80626,L2
7386,16628,21380163,15:28.5,68389,L2
7387,19483,21380163,12:16.7,7011,L2
7388,15007,21380163,05:17.9,47402,L15
7389,18032,21380163,10:03.6,38787,L13
7390,13948,21380163,14:20.0,43683,L2
7391,13148,21380163,02:50.1,26644,L5
7392,11412,21380163,03:31.0,9068,L2
7393,10551,21380163,34:43.2,2383,L11
7394,12307,21380730,11:32.0,54671,L5
7395,21139,21380730,19:19.7,59695,L8
7396,20807,21380730,56:45.3,35710,L1
7397,11595,21380730,51:53.5,3820,L2
7398,13972,21380730,21:05.4,59115,L7
7399,13458,21380730,43:38.6,36517,L16
7400,17935,21380730,19:28.5,53865,L11
7401,17973,21380730,18:30.5,75364,L6
7402,20043,21380730,55:23.4,37074,L15
7403,20837,21380730,42:08.4,9569,L8
7404,21294,21380730,59:25.2,79294,L9
7405,19101,21380730,49:20.7,59321,L9
7406,15320,21380730,45:30.7,20774,L6
7407,13987,21380730,32:42.0,15246,L9
7408,18654,21380730,57:13.2,43700,L9
7409,18976,21380730,42:46.7,76120,L9
7410,10266,21380730,29:51.1,65735,L1
7411,18661,21380730,26:22.1,81789,L5
7412,14211,21380730,09:20.8,52470,L5
7413,10723,21380730,43:45.0,24055,L16
7414,14723,21380730,12:49.2,57114,L16
7415,14169,21380730,22:39.0,71205,L2
7416,16147,21388758,25:09.2,16072,L9
7417,17186,21388758,32:51.7,48469,L7
7418,19640,21388758,18:53.9,78152,L14
7419,21053,21388758,44:28.9,32934,L14
7420,20502,21388758,38:51.4,57829,L17
7421,17160,21388758,02:15.5,38298,L12
7422,20284,21388758,20:34.3,49063,L2
7423,15897,21388758,17:17.6,30688,L13
7424,13651,21388758,54:26.6,40778,L2
7425,11112,21388758,16:53.9,76149,L17
7426,19036,21388758,44:50.9,11916,L17
7427,21213,21388758,36:19.2,40525,L11
7428,16537,21388758,10:10.0,47959,L6
7429,19734,21388758,46:01.7,33808,L7
7430,16768,21388758,51:57.3,70772,L2
7431,21243,21388758,30:03.4,75515,L6
7432,15811,21399999,26:08.9,25509,L3
7433,10347,21399999,35:27.4,15172,L7
7434,17114,21399999,34:12.2,71088,L3
7435,17151,21399999,27:43.7,10468,L5
7436,20030,21399999,43:59.6,8164,L14
7437,16886,21399999,45:02.9,82824,L8
7438,19013,21399999,46:34.5,18675,L10
7439,15716,21399999,26:57.5,69801,L3
7440,12968,21399999,28:58.7,36861,L9
7441,21356,21399999,49:45.9,16394,L6
7442,18163,21399999,05:34.3,87184,L16
7443,15266,21399999,25:24.7,47365,L2
7444,19211,21399999,21:09.5,87494,L3
7445,18323,21400245,39:38.5,37395,L3
7446,21057,21400245,07:56.5,87870,L7
7447,17701,21400245,02:44.5,84010,L15
7448,13934,21400245,39:52.6,34956,L1
7449,13279,21400245,49:15.5,67131,L6
7450,13678,21400245,53:21.3,10970,L15
7451,10041,21400245,34:10.7,87872,L5
7452,13684,21400245,31:29.1,40713,L10
7453,10315,21400245,55:13.1,46432,L3
7454,15551,21400245,17:06.2,52264,L8
7455,19105,21400245,15:11.2,37516,L7
7456,11323,21413917,05:50.7,20914,L13
7457,14986,21413917,29:27.7,17850,L5
7458,11722,21413917,00:40.1,26045,L15
7459,15332,21413917,46:26.0,33905,L11
7460,19904,21413917,55:31.3,63469,L14
7461,18735,21413917,08:51.3,7895,L11
7462,15087,21413917,10:09.4,89027,L2
7463,21991,21413917,45:20.7,13641,L9
7464,17190,21413917,16:23.8,62229,L4
7465,13960,21413917,49:52.3,26773,L16
7466,17246,21413917,15:33.7,52216,L10
7467,17754,21413917,58:42.7,4819,L3
7468,13160,21413917,31:58.7,49615,L7
7469,12501,21413917,07:22.6,68546,L1
7470,21928,21413917,19:55.4,65383,L14
7471,20665,21413917,52:32.2,13732,L7
7472,20859,21413917,14:23.8,55573,L1
7473,18421,21420930,49:52.6,67147,L10
7474,12917,21420930,27:14.5,50661,L14
7475,10211,21420930,38:40.3,29660,L7
7476,14963,21420930,10:30.8,64819,L4
7477,12166,21420930,57:29.8,45979,L1
7478,15547,21420930,28:06.0,72349,L1
7479,21599,21420930,28:46.4,4627,L2
7480,20242,21420930,44:57.3,28382,L10
