codigo_reserva;fecha_reserva;fecha_inicio;fecha_fin;estado_reserva;run_reservante;nombre_reservante;es_socio;lugar_nombre;sucursal_nombre;monto_total;monto_pagado;medio_pago;fecha_pago
RES-01967;15-10-25;15-10-25;25-10-25;cancelada;5475559-7;"luis contreras";no;"cabana 7";"santiago centro";1200000;0;;12-10-25
RES-01969;20-09-25;20-09-25;23-09-25;cancelada;6261507-9;"luis contreras";si;"cabana 1";"santiago centro";360000;0;;15-09-25
RES-01970;06-02-25;06-02-25;09-02-25;cancelada;16114575-0;"luis contreras";no;"cabana 11";"santa cruz";360000;0;;06-02-25
RES-01971;07-04-25;07-04-25;09-04-25;cancelada;20844789-0;"juan perez";no;"cabana 19";"santiago centro";240000;0;;05-04-25
RES-01974;17-01-25;17-01-25;19-01-25;reservada;16953331-8;"pedro rojas";no;"cabana 8";"santa cruz";240000;0;;15-01-25
RES-01976;09-03-25;09-03-25;16-03-25;cancelada;22287381-9;"ana silva";no;"cabana 19";providencia;840000;0;;06-03-25
RES-01978;15-07-25;15-07-25;22-07-25;reservada;23811418-7;"maria gonzalez";no;"cabana 7";"la florida";840000;0;;13-07-25
RES-01979;10-12-25;10-12-25;12-12-25;reservada;21296743-2;"pedro rojas";si;"cabana 14";"santa cruz";240000;0;;09-12-25
RES-01982;06-02-25;06-02-25;08-02-25;ejecutada;8805000-2;"maria gonzalez";si;"cabana 18";"santa cruz";240000;240000;tarjeta;03-02-25
RES-01983;07-05-25;07-05-25;11-05-25;reservada;8223654-6;"ana silva";no;"cabana 8";"santiago centro";480000;0;;02-05-25
RES-01984;01-01-25;01-01-25;04-01-25;ejecutada;18565989-5;"luis contreras";si;"cabana 17";"santa cruz";360000;360000;transferencia;27-12-24
RES-01985;01-10-25;01-10-25;02-10-25;reservada;16564154-k;"juan perez";si;"cabana 3";"santa cruz";120000;0;;01-10-25
RES-01986;05-08-25;05-08-25;"05-08-25 11:00";cancelada;11738535-3;"maria gonzalez";no;"salon eventos 1";"santiago centro";100000;0;;04-08-25
RES-01987;07-01-25;07-01-25;08-01-25;reservada;6126625-9;"maria gonzalez";no;"cabana 5";providencia;120000;0;;05-01-25
RES-01989;16-02-25;16-02-25;19-02-25;reservada;9104379-3;"luis contreras";no;"cabana 2";"santiago centro";360000;0;;15-02-25
RES-01992;08-04-25;08-04-25;10-04-25;reservada;14427366-4;"luis contreras";no;"cabana 12";"la florida";240000;0;;05-04-25
RES-01995;13-06-25;13-06-25;17-06-25;cancelada;9226402-5;"ana silva";si;"cabana 15";providencia;480000;0;;13-06-25
RES-01996;11-01-25;11-01-25;17-01-25;reservada;21554696-9;"maria gonzalez";no;"cabana 9";"santiago centro";720000;0;;11-01-25
RES-01997;04-07-25;04-07-25;12-07-25;reservada;20928234-8;"pedro rojas";no;"cabana 15";providencia;960000;0;;29-06-25
RES-01998;05-05-25;05-05-25;09-05-25;reservada;10701917-0;"pedro rojas";no;"cabana 12";"santa cruz";480000;0;;01-05-25
RES-01999;03-01-25;03-01-25;08-01-25;cancelada;17911506-9;"pedro rojas";no;"cabana 13";"santiago centro";600000;0;;01-01-25
RES-02000;17-10-25;17-10-25;23-10-25;ejecutada;17294352-7;"ana silva";no;"cabana 17";"santa cruz";720000;720000;transferencia;13-10-25
