pago_id;run_socio_titular;nombre_socio_titular;anio_membresia;mes_cuota;fecha_vencimiento;monto_membresia;monto_adicionales;monto_total;estado_pago;fecha_pago;medio_pago
5692;24377951-9;"ignacio mendez henriquez";2026;8;2026-08-05;35000;0;35000;pagado;2026-08-03;transferencia
5693;24377951-9;"ignacio mendez henriquez";2026;9;2026-09-05;35000;0;35000;atrasado;;
5694;24377951-9;"ignacio mendez henriquez";2026;10;2026-10-05;35000;0;35000;pagado;2026-10-05;tarjeta_credito
5695;24377951-9;"ignacio mendez henriquez";2026;11;2026-11-05;35000;0;35000;atrasado;;
5696;24377951-9;"ignacio mendez henriquez";2026;12;2026-12-05;35000;0;35000;pagado;2026-12-01;efectivo
5697;9915422-3;"alvaro pardo nunez";2026;1;2026-01-05;35000;0;35000;pagado;2026-01-01;transferencia
5698;9915422-3;"alvaro pardo nunez";2026;2;2026-02-05;35000;0;35000;atrasado;;
5699;9915422-3;"alvaro pardo nunez";2026;3;2026-03-05;35000;0;35000;pagado;2026-03-04;tarjeta_credito
5700;9915422-3;"alvaro pardo nunez";2026;4;2026-04-05;35000;0;35000;atrasado;;
5701;9915422-3;"alvaro pardo nunez";2026;5;2026-05-05;35000;0;35000;pagado;2026-05-02;efectivo
5702;9915422-3;"alvaro pardo nunez";2026;6;2026-06-05;35000;0;35000;atrasado;;
5703;9915422-3;"alvaro pardo nunez";2026;7;2026-07-05;35000;0;35000;pagado;2026-07-05;transferencia
5704;9915422-3;"alvaro pardo nunez";2026;8;2026-08-05;35000;0;35000;atrasado;;
5705;9915422-3;"alvaro pardo nunez";2026;9;2026-09-05;35000;0;35000;pagado;2026-09-01;tarjeta_credito
5706;9915422-3;"alvaro pardo nunez";2026;10;2026-10-05;35000;0;35000;atrasado;;
5707;9915422-3;"alvaro pardo nunez";2026;11;2026-11-05;35000;0;35000;pagado;2026-11-03;efectivo
5708;9915422-3;"alvaro pardo nunez";2026;12;2026-12-05;35000;0;35000;atrasado;;
5709;18512802-4;"helena lagos nunez";2026;1;2026-01-05;35000;0;35000;atrasado;;
5710;18512802-4;"helena lagos nunez";2026;2;2026-02-05;35000;0;35000;pagado;2026-02-05;transferencia
5711;18512802-4;"helena lagos nunez";2026;3;2026-03-05;35000;0;35000;atrasado;;
5712;18512802-4;"helena lagos nunez";2026;4;2026-04-05;35000;0;35000;pagado;2026-04-02;tarjeta_credito
5713;18512802-4;"helena lagos nunez";2026;5;2026-05-05;35000;0;35000;atrasado;;
5714;18512802-4;"helena lagos nunez";2026;6;2026-06-05;35000;0;35000;pagado;2026-06-01;efectivo
5715;18512802-4;"helena lagos nunez";2026;7;2026-07-05;35000;0;35000;atrasado;;
5716;18512802-4;"helena lagos nunez";2026;8;2026-08-05;35000;0;35000;pagado;2026-08-03;transferencia
5717;18512802-4;"helena lagos nunez";2026;9;2026-09-05;35000;0;35000;atrasado;;
5718;18512802-4;"helena lagos nunez";2026;10;2026-10-05;35000;0;35000;pagado;2026-10-04;tarjeta_credito
5719;18512802-4;"helena lagos nunez";2026;11;2026-11-05;35000;0;35000;atrasado;;
5720;18512802-4;"helena lagos nunez";2026;12;2026-12-05;35000;0;35000;pagado;2026-12-02;efectivo
5721;22109010-5;"javiera contreras henriquez";2026;1;2026-01-05;35000;0;35000;pagado;2026-01-03;transferencia
5722;22109010-5;"javiera contreras henriquez";2026;2;2026-02-05;35000;0;35000;atrasado;;
5723;22109010-5;"javiera contreras henriquez";2026;3;2026-03-05;35000;0;35000;pagado;2026-03-05;tarjeta_credito
5724;22109010-5;"javiera contreras henriquez";2026;4;2026-04-05;35000;0;35000;atrasado;;
5725;22109010-5;"javiera contreras henriquez";2026;5;2026-05-05;35000;0;35000;pagado;2026-05-01;efectivo
5726;22109010-5;"javiera contreras henriquez";2026;6;2026-06-05;35000;0;35000;atrasado;;
5727;22109010-5;"javiera contreras henriquez";2026;7;2026-07-05;35000;0;35000;pagado;2026-07-04;transferencia
5728;22109010-5;"javiera contreras henriquez";2026;8;2026-08-05;35000;0;35000;atrasado;;
5729;22109010-5;"maria gonzalez";2026;9;2026-09-05;35000;0;35000;pagado;2026-09-01;tarjeta_credito
5730;22109010-5;"javiera contreras henriquez";2026;10;2026-10-05;35000;0;35000;atrasado;;
5731;22109010-5;"javiera contreras henriquez";2026;11;2026-11-05;35000;0;35000;pagado;2026-11-03;efectivo
5732;22109010-5;"javiera contreras henriquez";2026;12;2026-12-05;35000;0;35000;atrasado;;
5733;11166446-1;"ana gonzalez";2026;1;2026-01-05;35000;0;35000;atrasado;;
5734;11166446-1;"oscar galdames lagos";2026;2;2026-02-05;35000;0;35000;pagado;2026-02-02;transferencia
5735;11166446-1;"oscar galdames lagos";2026;3;2026-03-05;35000;0;35000;atrasado;;
5736;11166446-1;"oscar galdames lagos";2026;4;2026-04-05;35000;0;35000;pagado;2026-04-02;tarjeta_credito
5737;11166446-1;"oscar galdames lagos";2026;5;2026-05-05;35000;0;35000;atrasado;;
5738;11166446-1;"oscar galdames lagos";2026;6;2026-06-05;35000;0;35000;pagado;2026-06-05;efectivo
5739;11166446-1;"oscar galdames lagos";2026;7;2026-07-05;35000;0;35000;atrasado;;
5740;11166446-1;"oscar galdames lagos";2026;8;2026-08-05;35000;0;35000;pagado;2026-08-04;transferencia
5741;11166446-1;"oscar galdames lagos";2026;9;2026-09-05;35000;0;35000;atrasado;;
5742;11166446-1;"oscar galdames lagos";2026;10;2026-10-05;35000;0;35000;pagado;2026-10-01;tarjeta_credito
5743;11166446-1;"oscar galdames lagos";2026;11;2026-11-05;35000;0;35000;atrasado;;
5744;11166446-1;"oscar galdames lagos";2026;12;2026-12-05;35000;0;35000;pagado;2026-12-03;efectivo
5745;23115895-2;"claudio mendez nunez";2026;1;2026-01-05;35000;0;35000;pagado;2026-01-01;transferencia
5746;23115895-2;"claudio mendez nunez";2026;2;2026-02-05;35000;0;35000;atrasado;;
5747;23115895-2;"claudio mendez nunez";2026;3;2026-03-05;35000;0;35000;pagado;2026-03-03;tarjeta_credito
5748;23115895-2;"claudio mendez nunez";2026;4;2026-04-05;35000;0;35000;atrasado;;
5749;23115895-2;"claudio mendez nunez";2026;5;2026-05-05;35000;0;35000;pagado;2026-05-05;efectivo
5750;23115895-2;"claudio mendez nunez";2026;6;2026-06-05;35000;0;35000;atrasado;;
5751;23115895-2;"claudio mendez nunez";2026;7;2026-07-05;35000;0;35000;pagado;2026-07-01;transferencia
5752;23115895-2;"claudio mendez nunez";2026;8;2026-08-05;35000;0;35000;atrasado;;
5753;23115895-2;"claudio mendez nunez";2026;9;2026-09-05;35000;0;35000;pagado;2026-09-02;tarjeta_credito
5754;23115895-2;"claudio mendez nunez";2026;10;2026-10-05;35000;0;35000;atrasado;;
5755;23115895-2;"diego gonzalez";2026;11;2026-11-05;35000;0;35000;pagado;2026-11-04;efectivo
5756;23115895-2;"claudio mendez nunez";2026;12;2026-12-05;35000;0;35000;atrasado;;
5757;11689866-0;"ignacio barrera alvarez";2026;1;2026-01-05;35000;0;35000;atrasado;;
5758;11689866-0;"ignacio barrera alvarez";2026;2;2026-02-05;35000;0;35000;pagado;2026-02-04;transferencia
5759;11689866-0;"ignacio barrera alvarez";2026;3;2026-03-05;35000;0;35000;atrasado;;
5760;11689866-0;"ignacio barrera alvarez";2026;4;2026-04-05;35000;0;35000;pagado;2026-04-01;tarjeta_credito
5761;11689866-0;"ignacio barrera alvarez";2026;5;2026-05-05;35000;0;35000;atrasado;;
5762;11689866-0;"ignacio barrera alvarez";2026;6;2026-06-05;35000;0;35000;pagado;2026-06-02;efectivo
5763;11689866-0;"ignacio barrera alvarez";2026;7;2026-07-05;35000;0;35000;atrasado;;
5764;11689866-0;"ignacio barrera alvarez";2026;8;2026-08-05;35000;0;35000;pagado;2026-08-05;transferencia
5765;11689866-0;"ignacio barrera alvarez";2026;9;2026-09-05;35000;0;35000;atrasado;;
5766;11689866-0;"ignacio barrera alvarez";2026;10;2026-10-05;35000;0;35000;pagado;2026-10-03;tarjeta_credito
5767;11689866-0;"ignacio barrera alvarez";2026;11;2026-11-05;35000;0;35000;atrasado;;
5768;11689866-0;"ignacio barrera alvarez";2026;12;2026-12-05;35000;0;35000;pagado;2026-12-01;efectivo
5769;16809928-4;"natalia barrera barrera";2026;1;2026-01-05;35000;0;35000;pagado;2026-01-05;transferencia
5770;16809928-4;"natalia barrera barrera";2026;2;2026-02-05;35000;0;35000;atrasado;;
5771;16809928-4;"natalia barrera barrera";2026;3;2026-03-05;35000;0;35000;pagado;2026-03-02;tarjeta_credito
5772;16809928-4;"natalia barrera barrera";2026;4;2026-04-05;35000;0;35000;atrasado;;
5773;16809928-4;"natalia barrera barrera";2026;5;2026-05-05;35000;0;35000;pagado;2026-05-04;efectivo
5774;16809928-4;"natalia barrera barrera";2026;6;2026-06-05;35000;0;35000;atrasado;;
5775;16809928-4;"natalia barrera barrera";2026;7;2026-07-05;35000;0;35000;pagado;2026-07-01;transferencia
5776;16809928-4;"natalia barrera barrera";2026;8;2026-08-05;35000;0;35000;atrasado;;
5777;16809928-4;"natalia barrera barrera";2026;9;2026-09-05;35000;0;35000;pagado;2026-09-03;tarjeta_credito
5778;16809928-4;"natalia barrera barrera";2026;10;2026-10-05;35000;0;35000;atrasado;;
5779;16809928-4;"natalia barrera barrera";2026;11;2026-11-05;35000;0;35000;pagado;2026-11-01;efectivo
5780;16809928-4;"natalia barrera barrera";2026;12;2026-12-05;35000;0;35000;atrasado;;
5781;17615166-6;"ignacio iturra alvarez";2026;1;2026-01-05;35000;0;35000;atrasado;;
5782;17615166-6;"ignacio iturra alvarez";2026;2;2026-02-05;35000;0;35000;pagado;2026-02-02;transferencia
5783;17615166-6;"ignacio iturra alvarez";2026;3;2026-03-05;35000;0;35000;atrasado;;
5784;17615166-6;"ignacio iturra alvarez";2026;4;2026-04-05;35000;0;35000;pagado;2026-04-05;tarjeta_credito
5785;17615166-6;"ignacio iturra alvarez";2026;5;2026-05-05;35000;0;35000;atrasado;;
