evento_id;nombre_evento;fecha_contratación;fecha_evento;lugar_nombre;sucursal_nombre;tipo_cliente;run_cliente;nombre_cliente;rut_contacto_empresa;nombre_contacto_empresa;cargo_contacto;lista_asistentes;monto_total_evento;monto_pagado_reserva;monto_pagado_ejecucion
321;"presentacion de resultados";2025-11-12;2026-02-11;saloneventos4;"santiago centro";empresa;76000211-9;"valle spa";23374055-1;"herminda mondaca estay";gerente;"camila mendez;camila lagos;diego gonzalez;ana rojas;pedro contreras;maria mendez;juan vidal;camila gonzalez;lucas silva;lucas tapia;sofia contreras;lucas mendez;sofia lagos;antonella lagos;elena rojas;pedro silva;elena mendez;pedro gonzalez;pedro perez;luis rojas;juan perez;luis rojas;luis rojas;ana lagos;elena silva;camila tapia;maria perez;pablo mendez;lucas silva;pablo perez;pedro silva;luis lagos;maria vidal;camila mendez;lucas gonzalez;elena iturra;pablo vidal;pablo rojas;sofia iturra;antonella iturra;lucas lagos;ana rojas;lucas tapia;pedro rojas;pedro contreras";18600000;9300000;9300000
322;"workshop de liderazgo";2026-01-04;2026-02-10;saloneventos2;"santa cruz";empresa;76000212-7;"rio spa";24970371-0;"casimiro benavides benavides";coach;"elena vidal;maria lagos;elena rojas;diego vidal;elena contreras;diego perez;pablo lagos;camila gonzalez;camila tapia;ana lagos;luis rojas;luis silva;luis rojas;juan rojas;lucas gonzalez;maria silva;maria contreras;pedro mendez;sofia contreras;sofia iturra;sofia rojas;juan lagos;lucas gonzalez;juan gonzalez;diego iturra;pablo iturra;pablo perez;diego rojas;elena mendez;pedro silva;camila silva;luis perez;antonella gonzalez;camila mendez;sofia iturra;diego lagos;camila rojas;ana perez;lucas contreras;maria lagos;sofia gonzalez;ana tapia;juan contreras;juan contreras;antonella silva";11900000;5950000;5950000
323;"cena de gala aniversario";2025-10-18;2026-02-26;saloneventos3;"santa cruz";empresa;76000213-5;"bosque spa";14782811-k;"filomena benavides estay";"relaciones publicas";"lucas gonzalez;camila silva;pedro vidal;diego mendez;camila contreras;pedro vidal;antonella vidal;pedro contreras;maria rojas;elena tapia;juan vidal;luis mendez;juan tapia;juan lagos;juan lagos;ana gonzalez;pablo gonzalez;maria silva;antonella gonzalez;pedro iturra;diego silva;pablo contreras;juan mendez;juan vidal;sofia vidal;juan vidal;ana lagos;diego silva;camila rojas;pablo perez;luis mendez;ana rojas;luis lagos;sofia lagos;luis lagos;antonella tapia;pedro silva;camila gonzalez;maria perez;juan vidal;maria vidal;elena tapia;ana tapia;antonella vidal;diego lagos";29400000;14700000;14700000
324;"jornada deportiva";2026-01-21;2026-02-18;saloneventos4;"santiago centro";empresa;76000214-3;"altos spa";22541111-5;"aurelio olavarria duarte";capitan;"elena silva;sofia gonzalez;ana perez;pablo vidal;diego iturra;juan silva;antonella silva;luis rojas;diego vidal;juan silva;sofia silva;ana mendez;luis perez;luis gonzalez;juan mendez;elena contreras;camila tapia;juan contreras;juan gonzalez;pedro silva;sofia silva;sofia iturra;sofia contreras;pedro gonzalez;ana lagos;maria mendez;antonella mendez;luis lagos;juan lagos;ana iturra;juan silva;pedro contreras;antonella gonzalez;camila silva;ana mendez;lucas silva;ana vidal;sofia vidal;juan lagos;luis silva;camila contreras;luis mendez;ana rojas;maria silva;maria iturra";8200000;4100000;4100000
325;"exposicion de pintura";2025-10-19;2026-02-25;saloneventos2;"la florida";empresa;76000215-1;"nova spa";16737875-7;"demetria estay arancibia";curadora;"juan gonzalez;lucas perez;camila perez;antonella perez;ana vidal;lucas gonzalez;diego vidal;pedro gonzalez;luis rojas;elena silva;lucas gonzalez;pedro mendez;pedro vidal;luis contreras;diego contreras;elena tapia;diego contreras;maria perez;antonella tapia;luis gonzalez;lucas rojas;antonella iturra;camila silva;maria tapia;juan mendez;pablo gonzalez;diego contreras;antonella mendez;lucas silva;sofia contreras;camila mendez;ana tapia;maria mendez;diego contreras;antonella tapia;maria mendez;diego rojas;camila iturra;luis silva;pedro lagos;camila contreras;diego perez;pablo perez;pedro contreras;luis vidal";16700000;8350000;8350000
326;"simposio de mineria";2025-11-06;2026-02-20;saloneventos1;"santa cruz";empresa;76000216-k;"prisma spa";14970916-9;"herminda duarte duarte";gerente;"ana rojas;pedro rojas;maria iturra;camila lagos;pablo contreras;lucas perez;sofia mendez;lucas tapia;camila contreras;pedro tapia;juan contreras;pablo tapia;maria rojas;elena tapia;lucas silva;luis lagos;pedro gonzalez;pedro tapia;elena iturra;diego lagos;pablo mendez;pedro tapia;pablo tapia;maria silva;sofia rojas;pablo iturra;pedro iturra;camila lagos;camila vidal;sofia silva;lucas contreras;lucas rojas;camila vidal;ana gonzalez;lucas contreras;ana contreras;elena perez;pablo gonzalez;maria silva;juan tapia;maria mendez;camila contreras;sofia tapia;pedro mendez;pablo rojas";28500000;14250000;14250000
327;"taller de manualidades";2026-01-14;2026-02-26;saloneventos3;"santa cruz";persona;19472193-5;"casimiro ubilla benavides";;;profesor;"juan tapia;pedro perez;luis mendez;juan mendez;diego gonzalez;elena rojas;pedro gonzalez;luis vidal;diego contreras;ana mendez;pablo mendez;juan tapia;diego lagos;luis perez;camila perez;antonella lagos;juan contreras;juan silva;antonella gonzalez;ana gonzalez;sofia iturra;camila iturra;ana vidal;luis iturra;sofia mendez;luis gonzalez;sofia perez;antonella gonzalez;antonella tapia;maria tapia;ana perez;lucas lagos;ana contreras;pedro contreras;lucas mendez;maria mendez;antonella tapia;ana vidal;pedro tapia;pablo contreras;sofia contreras;ana rojas;pedro perez;sofia tapia;camila perez";5800000;2900000;2900000
328;"fiesta de cumpleanos";2026-01-15;2026-05-22;saloneventos4;"la florida";persona;16653933-1;"herminda benavides arancibia";;;productor;"ana lagos;elena vidal;lucas tapia;sofia gonzalez;luis perez;antonella tapia;sofia silva;juan gonzalez;maria vidal;elena contreras;pedro lagos;camila contreras;camila rojas;antonella silva;antonella perez;elena perez;ana lagos;ana rojas;juan contreras;maria iturra;juan tapia;antonella rojas;sofia tapia;pablo gonzalez;pablo contreras;pedro lagos;luis contreras;ana lagos;camila tapia;juan contreras;sofia tapia;camila gonzalez;lucas silva;lucas vidal;diego gonzalez;camila silva;sofia contreras;ana contreras;elena silva;maria lagos;elena vidal;lucas contreras;lucas mendez;lucas perez;sofia contreras";8400000;4200000;
329;"lanzamiento de libro";2026-02-04;2026-02-24;saloneventos4;"la florida";empresa;76000217-8;"vertice spa";20321325-5;"gumersindo ubilla benavides";escritor;"elena perez;antonella contreras;pablo vidal;camila lagos;pedro contreras;maria gonzalez;pablo lagos;elena tapia;maria mendez;maria silva;pedro rojas;camila vidal;ana perez;pedro mendez;pablo perez;pedro silva;diego mendez;diego perez;pedro contreras;luis lagos;antonella iturra;pedro tapia;sofia mendez;pablo lagos;diego contreras;diego gonzalez;ana iturra;lucas rojas;maria silva;camila mendez;elena lagos;maria contreras;luis contreras;pedro contreras;antonella vidal;elena tapia;lucas vidal;pedro contreras;pedro rojas;camila gonzalez;ana vidal;antonella contreras;diego perez;maria tapia;elena perez";6900000;3450000;3450000
330;"asamblea de propietarios";2025-09-03;2026-02-16;saloneventos3;"santa cruz";empresa;76000218-6;"horizonte spa";17132759-8;"casimiro duarte olavarria";presidente;"elena rojas;pedro iturra;ana tapia;sofia lagos;elena iturra;diego lagos;camila perez;sofia silva;pedro lagos;lucas iturra;juan perez;ana contreras;antonella tapia;pedro rojas;ana vidal;sofia mendez;elena vidal;diego iturra;lucas perez;camila perez;juan gonzalez;maria rojas;sofia contreras;maria vidal;diego lagos;ana gonzalez;elena iturra;antonella lagos;camila vidal;diego iturra;lucas contreras;pedro gonzalez;sofia tapia;camila rojas;juan rojas;antonella tapia;antonella perez;diego tapia;luis iturra;sofia lagos;maria rojas;pedro contreras;camila iturra;luis gonzalez;pedro iturra";5200000;2600000;2600000
331;"charla de tecnologia";2025-11-06;2026-02-08;saloneventos4;"santa cruz";empresa;76000219-4;"punto spa";24949903-k;"herminda estay olavarria";analista;"diego rojas;diego gonzalez;maria iturra;elena iturra;ana rojas;luis perez;lucas lagos;diego contreras;pedro lagos;maria gonzalez;lucas perez;lucas mendez;maria perez;diego gonzalez;lucas vidal;pedro gonzalez;diego mendez;camila perez;ana contreras;antonella tapia;camila tapia;pablo contreras;maria vidal;lucas perez;diego vidal;diego mendez;maria lagos;camila iturra;ana tapia;antonella gonzalez;camila mendez;pedro lagos;ana rojas;ana gonzalez;juan rojas;juan tapia;maria vidal;sofia perez;elena mendez;elena vidal;luis gonzalez;ana gonzalez;juan tapia;diego silva;camila vidal";12400000;6200000;6200000
332;"recital musical";2025-11-07;2026-02-26;saloneventos1;providencia;empresa;76000220-8;"andes ltda.";19760000-4;"herminda benavides estay";director;"ana tapia;pedro gonzalez;juan vidal;pedro rojas;pedro iturra;pablo rojas;pedro rojas;camila gonzalez;antonella mendez;maria rojas;ana iturra;pablo perez;luis lagos;lucas contreras;sofia gonzalez;lucas contreras;ana silva;ana vidal;maria contreras;pedro rojas;elena iturra;maria lagos;diego contreras;ana silva;diego rojas;maria mendez;maria lagos;pedro rojas;diego silva;pedro mendez;pablo contreras;sofia iturra;maria contreras;ana iturra;sofia rojas;lucas silva;camila tapia;ana iturra;pablo gonzalez;antonella vidal;maria mendez;ana perez;ana vidal;lucas silva;camila contreras";15900000;7950000;7950000
333;"gala de fin de ano";2025-09-26;2026-02-18;saloneventos1;"santiago centro";empresa;76000221-6;"pacifico ltda.";14912480-2;"gumersindo calderon mondaca";gerente;"ana gonzalez;diego vidal;camila mendez;ana vidal;pedro rojas;sofia rojas;lucas vidal;antonella perez;maria mendez;maria perez;luis contreras;pedro vidal;ana mendez;diego tapia;elena tapia;sofia tapia;diego silva;ana vidal;elena rojas;ana silva;pablo lagos;camila vidal;luis mendez;lucas mendez;sofia contreras;lucas silva;pedro iturra;elena tapia;juan tapia;diego contreras;luis perez;camila rojas;camila contreras;elena gonzalez;antonella mendez;antonella mendez;pedro iturra;pedro vidal;ana mendez;camila silva;camila vidal;pablo lagos;camila silva;juan contreras;juan tapia";28600000;14300000;14300000
335;"lanzamiento de startup";2026-01-25;2026-02-24;saloneventos1;"la florida";empresa;76000222-4;"patagonia ltda.";20298198-4;"eulogio arancibia estay";ceo;"sofia perez;ana iturra;diego vidal;camila silva;juan rojas;lucas vidal;juan silva;ana mendez;elena tapia;antonella iturra;pedro mendez;elena lagos;luis mendez;diego rojas;pablo rojas;luis lagos;maria rojas;diego mendez;antonella mendez;sofia lagos;maria tapia;pablo lagos;ana iturra;diego vidal;maria silva;diego rojas;diego silva;pedro rojas;sofia lagos;juan vidal;pedro rojas;elena perez;luis lagos;pablo silva;ana vidal;antonella perez;juan rojas;sofia iturra;maria iturra;luis silva;lucas perez;pedro vidal;sofia tapia;pablo perez;ana silva";21500000;10750000;10750000
337;"evento corporativo";2025-12-14;2026-02-02;saloneventos1;"santa cruz";empresa;76000223-2;"mapocho ltda.";17553742-2;"casimiro mondaca ubilla";director;"juan lagos;lucas perez;elena gonzalez;ana rojas;camila iturra;pedro gonzalez;antonella gonzalez;juan mendez;sofia rojas;lucas tapia;lucas iturra;juan iturra;sofia iturra;pablo mendez;maria tapia;sofia lagos;sofia tapia;luis perez;sofia iturra;lucas tapia;pablo contreras;luis lagos;pedro vidal;sofia vidal;lucas iturra;diego iturra;pablo mendez;lucas perez;pedro tapia;juan mendez;camila rojas;elena perez;antonella tapia;maria lagos;pablo rojas;sofia rojas;camila gonzalez;sofia contreras;lucas contreras;pablo mendez;ana contreras;elena rojas;camila iturra;sofia gonzalez;lucas silva";23400000;11700000;11700000
338;"cena de navidad anticipada";2025-10-18;2026-02-22;saloneventos4;"santa cruz";empresa;76000224-0;"cordillera ltda.";18124305-8;"demetria benavides olavarria";productora;"maria silva;maria iturra;juan gonzalez;pablo lagos;pablo mendez;pablo rojas;diego gonzalez;pedro silva;elena silva;luis mendez;elena perez;pedro gonzalez;pedro contreras;pablo vidal;antonella silva;pedro gonzalez;luis rojas;diego gonzalez;lucas perez;maria gonzalez;ana perez;lucas silva;pedro perez;antonella lagos;luis perez;pedro silva;antonella vidal;antonella rojas;sofia vidal;antonella silva;maria lagos;juan silva;sofia tapia;pedro contreras;diego silva;lucas silva;pablo vidal;pablo silva;diego rojas;ana iturra;luis silva;diego lagos;elena contreras;pablo gonzalez;diego silva";20500000;10250000;10250000
339;"bautizo familiar";2025-10-23;2026-02-01;saloneventos1;"santa cruz";persona;14872224-2;"demetria duarte estay";;;coordinadora;"ana tapia;luis gonzalez;diego vidal;camila iturra;lucas iturra;elena tapia;lucas perez;lucas contreras;diego gonzalez;pedro silva;diego rojas;maria vidal;luis tapia;luis gonzalez;pedro gonzalez;maria silva;luis iturra;pablo mendez;luis iturra;luis vidal;sofia vidal;pablo iturra;diego silva;antonella contreras;sofia silva;pablo lagos;pablo contreras;luis gonzalez;antonella tapia;pedro contreras;diego rojas;elena perez;juan vidal;pablo silva;antonella gonzalez;lucas rojas;elena contreras;pedro rojas;lucas perez;lucas contreras;camila perez;luis rojas;elena vidal;luis gonzalez;pablo vidal";6800000;3400000;3400000
340;"matrimonio civil";2025-11-13;2026-02-08;saloneventos2;"la florida";persona;21493105-2;"casimiro olavarria calderon";;;planificador;"maria silva;lucas mendez;ana contreras;maria iturra;pablo vidal;lucas contreras;juan vidal;pedro perez;juan gonzalez;maria perez;luis mendez;pablo gonzalez;juan silva;pablo iturra;juan lagos;maria lagos;juan silva;lucas iturra;camila perez;maria perez;elena gonzalez;camila mendez;juan contreras;pedro tapia;luis tapia;diego tapia;lucas silva;luis silva;maria contreras;juan perez;lucas silva;pedro lagos;antonella vidal;pablo vidal;pedro contreras;camila silva;pedro rojas;antonella silva;sofia mendez;pedro silva;elena silva;pablo rojas;maria tapia;diego perez;ana gonzalez";22000000;11000000;11000000
341;"almuerzo de socios";2025-11-05;2026-02-20;saloneventos1;providencia;empresa;76000225-9;"norte ltda.";14153460-2;"gumersindo duarte benavides";director;"maria perez;ana iturra;ana mendez;ana contreras;camila lagos;sofia contreras;antonella tapia;sofia lagos;ana perez;ana perez;antonella iturra;pedro gonzalez;sofia lagos;elena iturra;maria silva;pedro contreras;pedro gonzalez;lucas mendez;sofia vidal;diego tapia;pedro tapia;pablo vidal;ana vidal;pedro gonzalez;ana silva;diego perez;pedro perez;luis silva;pablo rojas;ana perez;diego gonzalez;lucas silva;antonella lagos;pedro silva;sofia contreras;diego iturra;lucas lagos;sofia lagos;lucas gonzalez;diego mendez;camila iturra;maria tapia;pablo perez;antonella iturra;pablo lagos";15200000;7600000;7600000
342;"seminario academico";2025-12-25;2026-02-01;saloneventos4;providencia;empresa;76000226-7;"sur ltda.";13859711-3;"eulogio calderon arancibia";decana;"luis iturra;diego tapia;pedro mendez;antonella gonzalez;maria gonzalez;sofia silva;luis silva;lucas contreras;sofia mendez;diego vidal;maria lagos;ana lagos;luis iturra;ana perez;pedro perez;diego lagos;camila lagos;elena iturra;luis lagos;ana vidal;camila gonzalez;lucas lagos;maria mendez;diego lagos;camila perez;luis contreras;juan mendez;lucas perez;ana contreras;lucas iturra;sofia vidal;ana iturra;lucas contreras;antonella perez;antonella vidal;camila mendez;sofia lagos;pedro silva;luis contreras;elena gonzalez;lucas gonzalez;diego vidal;antonella iturra;camila perez;ana silva";12800000;6400000;6400000
343;"coctel institucional";2026-01-18;2026-02-19;saloneventos3;providencia;empresa;76000227-5;"litoral ltda.";17959978-3;"aurelio estay estay";presidente;"antonella contreras;luis lagos;luis iturra;ana perez;camila gonzalez;diego contreras;pedro tapia;pablo tapia;sofia silva;sofia contreras;ana rojas;diego iturra;ana lagos;antonella vidal;sofia gonzalez;luis perez;juan rojas;ana contreras;sofia silva;pedro lagos;juan rojas;ana mendez;camila mendez;antonella mendez;pedro rojas;maria contreras;ana vidal;diego gonzalez;ana gonzalez;ana gonzalez;camila vidal;antonella lagos;camila perez;luis perez;diego silva;ana gonzalez;antonella contreras;antonella silva;pablo rojas;sofia mendez;juan vidal;ana lagos;maria vidal;elena gonzalez;diego rojas";16400000;8200000;8200000
344;"lanzamiento de proyecto";2026-01-01;2026-08-15;saloneventos2;providencia;empresa;76000228-3;"aconcagua ltda.";19900694-0;"eulogio estay mondaca";"jefe proyecto";"antonella tapia;ana rojas;pablo mendez;pablo iturra;camila contreras;maria vidal;elena contreras;sofia vidal;pedro vidal;elena iturra;luis vidal;pablo perez;antonella gonzalez;juan lagos;sofia silva;luis perez;luis vidal;antonella iturra;antonella lagos;elena gonzalez;lucas vidal;sofia contreras;juan perez;sofia silva;lucas iturra;camila rojas;camila lagos;sofia gonzalez;sofia mendez;lucas lagos;ana rojas;luis rojas;pablo mendez;lucas tapia;maria silva;luis mendez;pedro rojas;pedro rojas;maria lagos;antonella contreras;luis gonzalez;luis silva;camila lagos;juan gonzalez;luis silva";21500000;10750000;
345;"workshop de verano";2025-10-27;2026-02-18;saloneventos3;providencia;empresa;76000229-1;"austral ltda.";19008918-5;"aurelio ubilla mondaca";instructor;"pedro perez;camila rojas;ana vidal;sofia tapia;juan perez;maria tapia;antonella lagos;luis rojas;diego iturra;sofia tapia;maria rojas;diego vidal;juan vidal;ana silva;pablo lagos;ana vidal;luis tapia;pedro lagos;ana silva;pablo vidal;pedro iturra;sofia lagos;sofia gonzalez;diego rojas;pedro perez;camila gonzalez;pedro contreras;pedro gonzalez;sofia vidal;ana lagos;elena vidal;antonella mendez;luis lagos;sofia perez;luis perez;camila silva;camila gonzalez;juan vidal;lucas tapia;pablo tapia;pablo mendez;luis lagos;pablo vidal;antonella rojas;antonella tapia";9300000;4650000;4650000
