evento_id;nombre_evento;fecha_contratación;fecha_evento;lugar_nombre;sucursal_nombre;tipo_cliente;run_cliente;nombre_cliente;rut_contacto_empresa;nombre_contacto_empresa;cargo_contacto;lista_asistentes;monto_total_evento;monto_pagado_reserva;monto_pagado_ejecucion
279;Bautizo Campestre;11-01-26;29-06-26;SalonEventos4;Santiago Centro;persona;11467614-4;Filomena Estay Benavides;;;Coordinador;"Juan Lagos;Pablo Contreras;Lucas Gonzalez;Juan Vidal;Sofia Perez;Diego Silva;Pedro Lagos;Antonella Mendez;Antonella Lagos;Diego Iturra;Elena Mendez;Pedro Iturra;Antonella Tapia;Juan Contreras;Luis Silva;Maria Iturra;Lucas Tapia;Diego Lagos;Diego Tapia;Sofia Rojas;Antonella Rojas;Juan Vidal;Lucas Mendez;Sofia Tapia;Pablo Perez;Pedro Tapia;Pedro Iturra;Pedro Rojas;Ana Vidal;Ana Silva;Antonella Lagos;Diego Perez;Elena Lagos;Lucas Rojas;Diego Tapia;Antonella Silva;Elena Tapia;Lucas Iturra;Pedro Perez;Luis Tapia;Elena Vidal;Elena Iturra;Antonella Gonzalez;Lucas Iturra;Sofia Mendez";6700000;3350000;
280;Fiesta de GraduaciÃ³n;23-10-25;07-02-26;SalonEventos4;Santa Cruz;empresa-institucion;76.000.184-8;Cordillera Consultora SpA;13589996-8;Casimiro Arancibia Olavarría;Productor;"Juan Tapia;Luis Rojas;Antonella Gonzalez;Juan Lagos;Ana Perez;Luis Vidal;Diego Perez;Diego Iturra;Diego Mendez;Pablo Lagos;Diego Lagos;Antonella Gonzalez;Pablo Perez;Lucas Rojas;Lucas Gonzalez;Sofia Lagos;Lucas Tapia;Lucas Tapia;Sofia Gonzalez;Camila Contreras;Lucas Silva;Maria Iturra;Sofia Perez;Antonella Iturra;Elena Lagos;Camila Iturra;Antonella Lagos;Pedro Vidal;Camila Mendez;Lucas Tapia;Luis Lagos;Camila Rojas;Pedro Lagos;Pablo Lagos;Camila Perez;Lucas Lagos;Camila Vidal;Elena Silva;Juan Lagos;Ana Gonzalez;Maria Mendez;Juan Rojas;Camila Rojas;Juan Silva;Sofia Mendez";19800000;9900000;9900000
281;Aniversario de Bodas;06-11-25;15-02-26;SalonEventos4;Providencia;socio;9526810-1;;;;Socio;"Diego Mendez;Diego Lagos;Antonella Perez;Camila Tapia;Camila Mendez;Maria Vidal;Ana Vidal;Ana Tapia;Ana Contreras;Juan Contreras;Antonella Lagos;Maria Silva;Elena Gonzalez;Pedro Vidal;Lucas Mendez;Pedro Tapia;Elena Rojas;Lucas Contreras;Lucas Tapia;Luis Silva;Elena Iturra;Elena Contreras;Juan Tapia;Juan Lagos;Ana Gonzalez;Ana Rojas;Sofia Contreras;Elena Iturra;Pablo Gonzalez;Pedro Lagos;Pedro Contreras;Diego Perez;Pedro Contreras;Elena Tapia;Juan Lagos;Sofia Perez;Juan Vidal;Pablo Iturra;Elena Gonzalez;Pedro Lagos;Diego Tapia;Ana Perez;Antonella Iturra;Sofia Lagos;Maria Contreras";15400000;7700000;7700000
282;InauguraciÃ³n de GalerÃ­a;16-10-25;07-02-26;SalonEventos4;Providencia;empresa-institucion;76.000.185-6;Norte Consultora SpA;10522708-6;Aurelio Arancibia Benavides;Curadora;"Maria Vidal;Diego Perez;Maria Mendez;Lucas Gonzalez;Diego Gonzalez;Camila Gonzalez;Maria Rojas;Pablo Contreras;Lucas Gonzalez;Ana Mendez;Juan Tapia;Juan Lagos;Ana Silva;Luis Rojas;Pablo Rojas;Ana Gonzalez;Antonella Gonzalez;Sofia Lagos;Ana Perez;Antonella Silva;Maria Tapia;Elena Contreras;Pablo Rojas;Sofia Silva;Camila Mendez;Pablo Tapia;Pedro Iturra;Pedro Gonzalez;Diego Tapia;Camila Vidal;Elena Perez;Maria Rojas;Maria Silva;Diego Iturra;Maria Iturra;Pablo Tapia;Sofia Perez;Maria Mendez;Elena Rojas;Pablo Iturra;Juan Vidal;Pedro Vidal;Pablo Vidal;Luis Lagos;Maria Tapia";26800000;13400000;13400000
283;Congreso de IngenierÃ­a;22-12-25;28-02-26;SalonEventos3;Santiago Centro;empresa-institucion;76.000.186-4;Sur Consultora SpA;21134380-K;Bernarda Duarte Estay;Presidente;"Maria Rojas;Ana Iturra;Pablo Vidal;Diego Mendez;Sofia Gonzalez;Pablo Iturra;Luis Vidal;Lucas Tapia;Camila Rojas;Maria Perez;Diego Mendez;Diego Perez;Ana Gonzalez;Sofia Silva;Pablo Iturra;Maria Gonzalez;Juan Mendez;Camila Silva;Pedro Gonzalez;Camila Perez;Pedro Gonzalez;Sofia Mendez;Lucas Iturra;Luis Contreras;Pedro Iturra;Camila Contreras;Elena Vidal;Camila Lagos;Antonella Silva;Juan Contreras;Sofia Silva;Lucas Gonzalez;Camila Rojas;Maria Perez;Pablo Rojas;Ana Rojas;Antonella Vidal;Lucas Silva;Sofia Perez;Pedro Mendez;Sofia Mendez;Sofia Gonzalez;Elena Perez;Juan Rojas;Maria Perez";29300000;14650000;14650000
284;Feria de Emprendimiento;29-08-25;24-02-26;SalonEventos2;Santa Cruz;empresa-institucion;76.000.187-2;Litoral Consultora SpA;24513686-2;Demetria Estay Mondaca;Organizador;"Pablo Silva;Juan Vidal;Camila Perez;Ana Rojas;Pablo Gonzalez;Diego Perez;Diego Mendez;Antonella Lagos;Elena Silva;Sofia Gonzalez;Camila Tapia;Diego Silva;Lucas Silva;Maria Vidal;Maria Mendez;Elena Lagos;Ana Rojas;Maria Iturra;Maria Perez;Maria Perez;Ana Mendez;Elena Silva;Pablo Rojas;Pablo Rojas;Diego Contreras;Ana Silva;Juan Gonzalez;Lucas Vidal;Diego Mendez;Lucas Iturra;Ana Rojas;Lucas Vidal;Luis Vidal;Juan Lagos;Diego Silva;Antonella Vidal;Camila Lagos;Diego Iturra;Sofia Lagos;Antonella Lagos;Lucas Mendez;Diego Contreras;Elena Rojas;Camila Gonzalez;Sofia Silva";12100000;6050000;6050000
285;Cena de Navidad;13-08-25;02-02-26;SalonEventos3;Santa Cruz;empresa-institucion;76.000.188-0;Aconcagua Consultora SpA;12966432-0;Gumersindo Estay Duarte;Gerente;"Pablo Tapia;Juan Lagos;Juan Contreras;Antonella Mendez;Sofia Iturra;Antonella Silva;Elena Perez;Luis Rojas;Camila Silva;Camila Vidal;Pedro Gonzalez;Lucas Rojas;Diego Silva;Juan Perez;Sofia Contreras;Diego Contreras;Sofia Silva;Ana Rojas;Ana Silva;Maria Perez;Sofia Lagos;Pablo Gonzalez;Pablo Tapia;Sofia Perez;Juan Perez;Pedro Iturra;Sofia Rojas;Elena Rojas;Pablo Iturra;Pedro Iturra;Camila Rojas;Elena Mendez;Luis Silva;Lucas Contreras;Juan Iturra;Sofia Mendez;Pedro Gonzalez;Diego Perez;Pedro Silva;Maria Rojas;Maria Perez;Maria Iturra;Pablo Vidal;Lucas Perez;Sofia Rojas";24500000;12250000;12250000
286;Cocktail de Despedida;21-08-25;09-02-26;SalonEventos1;La Florida;socio;15664249-2;;;;Productora;"Ana Iturra;Lucas Gonzalez;Ana Tapia;Diego Iturra;Elena Vidal;Juan Vidal;Pablo Contreras;Sofia Vidal;Sofia Silva;Sofia Contreras;Ana Contreras;Diego Mendez;Juan Perez;Antonella Vidal;Pablo Perez;Ana Mendez;Pedro Silva;Elena Perez;Ana Tapia;Antonella Iturra;Luis Tapia;Camila Gonzalez;Diego Silva;Elena Rojas;Juan Tapia;Pedro Tapia;Maria Contreras;Lucas Mendez;Diego Contreras;Pedro Vidal;Lucas Tapia;Camila Perez;Luis Gonzalez;Juan Rojas;Ana Iturra;Sofia Silva;Lucas Mendez;Pablo Iturra;Maria Contreras;Pedro Perez;Juan Lagos;Ana Lagos;Maria Vidal;Juan Tapia;Sofia Iturra";11600000;5800000;5800000
287;Seminario de Derecho;18-10-25;14-02-26;SalonEventos1;Providencia;socio;8381764-2;;;;Socia;"Pablo Vidal;Diego Rojas;Pedro Silva;Camila Lagos;Diego Gonzalez;Ana Tapia;Lucas Lagos;Juan Tapia;Pablo Perez;Luis Iturra;Elena Gonzalez;Ana Tapia;Ana Lagos;Sofia Gonzalez;Luis Silva;Elena Mendez;Sofia Vidal;Elena Tapia;Ana Tapia;Pedro Lagos;Maria Lagos;Pablo Mendez;Elena Vidal;Juan Tapia;Diego Gonzalez;Ana Silva;Juan Vidal;Pedro Iturra;Pedro Silva;Pablo Gonzalez;Diego Vidal;Camila Rojas;Sofia Tapia;Ana Lagos;Pedro Lagos;Luis Vidal;Ana Mendez;Juan Rojas;Juan Mendez;Sofia Lagos;Sofia Perez;Maria Vidal;Luis Mendez;Ana Contreras;Camila Rojas";25400000;12700000;12700000
288;Lanzamiento FarmacÃ©utico;20-12-25;01-02-26;SalonEventos4;Providencia;empresa-institucion;76.000.189-9;Austral Consultora SpA;24646808-7;Eulogio Ubilla Calderon;Gerente MÃ©dico;"Diego Mendez;Diego Lagos;Lucas Lagos;Lucas Silva;Juan Lagos;Elena Silva;Pedro Vidal;Pedro Iturra;Sofia Gonzalez;Sofia Silva;Ana Silva;Elena Lagos;Camila Iturra;Maria Perez;Elena Vidal;Maria Contreras;Juan Lagos;Pedro Iturra;Pablo Silva;Camila Contreras;Diego Tapia;Antonella Iturra;Elena Rojas;Luis Silva;Diego Gonzalez;Pedro Silva;Antonella Vidal;Lucas Gonzalez;Diego Perez;Camila Contreras;Pedro Contreras;Ana Rojas;Sofia Gonzalez;Lucas Vidal;Maria Mendez;Diego Gonzalez;Lucas Silva;Sofia Silva;Antonella Perez;Pedro Rojas;Juan Lagos;Camila Perez;Ana Contreras;Maria Perez;Luis Silva";28700000;14350000;14350000
289;Workshop de Yoga;30-12-25;08-02-26;SalonEventos3;Providencia;empresa-institucion;76.000.190-2;Cumbre Consultora SpA;12387470-6;Aurelio Benavides Mondaca;Monitor;"Sofia Iturra;Ana Lagos;Pablo Gonzalez;Juan Iturra;Diego Mendez;Lucas Gonzalez;Lucas Rojas;Lucas Mendez;Juan Tapia;Elena Vidal;Lucas Lagos;Pablo Mendez;Ana Vidal;Maria Contreras;Lucas Mendez;Elena Lagos;Elena Mendez;Sofia Silva;Juan Iturra;Antonella Rojas;Pedro Lagos;Luis Tapia;Elena Silva;Sofia Mendez;Diego Tapia;Diego Lagos;Maria Perez;Diego Mendez;Pedro Vidal;Pedro Rojas;Diego Perez;Sofia Mendez;Diego Rojas;Elena Silva;Elena Vidal;Elena Rojas;Diego Contreras;Pedro Rojas;Ana Vidal;Sofia Vidal;Elena Silva;Elena Rojas;Lucas Iturra;Sofia Silva;Sofia Iturra";9400000;4700000;4700000
290;Fiesta de MÃ¡scaras;15-08-25;09-02-26;SalonEventos3;Santa Cruz;empresa-institucion;76.000.191-0;Valle Consultora SpA;11464641-5;Demetria Estay Benavides;Manager;"Luis Silva;Pedro Lagos;Camila Gonzalez;Luis Lagos;Pedro Mendez;Maria Contreras;Sofia Perez;Camila Iturra;Pablo Lagos;Diego Rojas;Juan Perez;Antonella Mendez;Juan Rojas;Antonella Silva;Lucas Tapia;Luis Silva;Juan Iturra;Pablo Silva;Antonella Lagos;Pablo Perez;Antonella Perez;Juan Tapia;Pedro Mendez;Lucas Lagos;Sofia Tapia;Pablo Tapia;Ana Lagos;Ana Gonzalez;Elena Vidal;Juan Lagos;Luis Perez;Lucas Perez;Antonella Mendez;Luis Contreras;Antonella Perez;Antonella Tapia;Diego Tapia;Camila Rojas;Antonella Mendez;Pablo Contreras;Ana Contreras;Camila Lagos;Ana Silva;Antonella Rojas;Lucas Perez";18200000;9100000;9100000
291;PresentaciÃ³n de Danza;01-02-26;23-02-26;SalonEventos1;La Florida;socio;11414231-K;;;;Director;"Maria Mendez;Elena Contreras;Diego Lagos;Juan Iturra;Diego Contreras;Pablo Mendez;Diego Vidal;Camila Contreras;Luis Lagos;Pedro Silva;Sofia Contreras;Pablo Contreras;Antonella Tapia;Ana Contreras;Elena Rojas;Diego Gonzalez;Luis Mendez;Juan Perez;Ana Tapia;Elena Silva;Diego Mendez;Luis Tapia;Pedro Perez;Sofia Vidal;Pedro Vidal;Elena Contreras;Pablo Iturra;Luis Lagos;Diego Contreras;Pablo Contreras;Sofia Lagos;Luis Tapia;Pedro Iturra;Ana Lagos;Pedro Vidal;Lucas Silva;Lucas Gonzalez;Maria Lagos;Juan Silva;Pedro Perez;Juan Rojas;Luis Gonzalez;Pedro Mendez;Camila Perez;Juan Rojas";14600000;7300000;7300000
292;Cata de Espumantes;06-11-25;01-02-26;SalonEventos2;La Florida;empresa-institucion;76.000.192-9;Río Consultora SpA;18406306-9;Aurelio Duarte Arancibia;Sommelier;"Maria Tapia;Diego Tapia;Elena Contreras;Camila Rojas;Camila Silva;Camila Lagos;Pedro Lagos;Lucas Rojas;Juan Vidal;Antonella Lagos;Diego Iturra;Diego Iturra;Diego Contreras;Camila Rojas;Ana Tapia;Diego Vidal;Pedro Tapia;Ana Tapia;Sofia Contreras;Pablo Vidal;Maria Perez;Ana Gonzalez;Diego Vidal;Sofia Lagos;Luis Perez;Juan Gonzalez;Maria Vidal;Pablo Vidal;Antonella Tapia;Juan Gonzalez;Camila Contreras;Pedro Lagos;Juan Mendez;Pedro Rojas;Camila Iturra;Camila Tapia;Diego Vidal;Sofia Contreras;Pablo Perez;Elena Lagos;Pablo Gonzalez;Camila Contreras;Diego Tapia;Ana Perez;Ana Tapia";11300000;5650000;5650000
293;Taller de Pintura Ãleo;16-08-25;12-02-26;SalonEventos4;Providencia;socio;15149594-7;;;;Profesor;"Elena Silva;Antonella Gonzalez;Diego Vidal;Ana Gonzalez;Elena Perez;Sofia Lagos;Sofia Gonzalez;Camila Vidal;Maria Lagos;Juan Silva;Lucas Lagos;Diego Lagos;Ana Silva;Camila Perez;Pablo Iturra;Juan Silva;Elena Lagos;Diego Gonzalez;Pablo Perez;Diego Iturra;Ana Rojas;Camila Mendez;Diego Perez;Pablo Rojas;Juan Gonzalez;Maria Lagos;Diego Vidal;Camila Rojas;Ana Contreras;Pedro Lagos;Luis Tapia;Sofia Lagos;Elena Vidal;Pablo Gonzalez;Juan Contreras;Sofia Rojas;Lucas Tapia;Pablo Lagos;Pedro Mendez;Pedro Silva;Elena Gonzalez;Juan Rojas;Ana Vidal;Maria Rojas;Pedro Tapia";7600000;3800000;3800000
294;ReuniÃ³n de Directiva;05-01-26;28-02-26;SalonEventos2;Santa Cruz;empresa-institucion;76.000.193-7;Bosque Consultora SpA;17298784-2;Gumersindo Duarte Ubilla;Secretario;"Elena Iturra;Ana Lagos;Luis Contreras;Sofia Vidal;Camila Silva;Pedro Silva;Lucas Lagos;Luis Mendez;Pedro Vidal;Antonella Vidal;Ana Lagos;Ana Tapia;Camila Silva;Maria Silva;Luis Tapia;Maria Iturra;Elena Lagos;Ana Contreras;Luis Silva;Pedro Tapia;Antonella Tapia;Maria Silva;Luis Lagos;Camila Silva;Camila Vidal;Maria Contreras;Camila Tapia;Pedro Rojas;Camila Vidal;Camila Rojas;Sofia Rojas;Juan Gonzalez;Elena Lagos;Sofia Rojas;Elena Perez;Diego Lagos;Sofia Tapia;Antonella Tapia;Diego Perez;Lucas Contreras;Luis Rojas;Camila Vidal;Ana Gonzalez;Pablo Perez;Pedro Lagos";5200000;2600000;2600000
295;Almuerzo Corporativo;29-08-25;25-02-26;SalonEventos3;La Florida;empresa-institucion;76.000.194-5;Altos Consultora SpA;23833421-7;Bernarda Estay Mondaca;Gerente RRHH;"Maria Contreras;Camila Perez;Elena Iturra;Ana Vidal;Antonella Silva;Juan Tapia;Pablo Iturra;Ana Iturra;Pedro Mendez;Camila Mendez;Sofia Perez;Antonella Contreras;Ana Gonzalez;Lucas Silva;Luis Rojas;Pablo Tapia;Lucas Lagos;Antonella Mendez;Maria Vidal;Maria Contreras;Maria Vidal;Sofia Vidal;Elena Rojas;Sofia Silva;Camila Lagos;Pablo Vidal;Luis Perez;Antonella Perez;Lucas Tapia;Pedro Iturra;Maria Perez;Lucas Tapia;Luis Tapia;Sofia Rojas;Maria Perez;Lucas Mendez;Ana Tapia;Lucas Tapia;Juan Iturra;Luis Mendez;Ana Tapia;Pedro Rojas;Juan Iturra;Luis Lagos;Sofia Mendez";14800000;7400000;7400000
296;Lanzamiento Inmobiliario;21-10-25;13-02-26;SalonEventos2;La Florida;empresa-institucion;76.000.195-3;Nova Consultora SpA;19427399-1;Gumersindo Olavarría Ubilla;Jefe de Ventas;"Camila Perez;Juan Lagos;Maria Lagos;Luis Iturra;Ana Rojas;Ana Tapia;Maria Tapia;Elena Tapia;Maria Lagos;Antonella Vidal;Diego Vidal;Luis Lagos;Diego Gonzalez;Lucas Silva;Camila Lagos;Diego Rojas;Elena Perez;Luis Rojas;Luis Silva;Pedro Gonzalez;Pedro Perez;Luis Iturra;Juan Rojas;Maria Tapia;Luis Tapia;Luis Gonzalez;Antonella Gonzalez;Elena Iturra;Lucas Tapia;Elena Tapia;Pablo Lagos;Diego Rojas;Luis Tapia;Maria Vidal;Pablo Gonzalez;Camila Gonzalez;Juan Vidal;Pablo Lagos;Antonella Rojas;Maria Gonzalez;Antonella Vidal;Ana Vidal;Pedro Mendez;Diego Iturra;Elena Perez";22600000;11300000;11300000
297;Conferencia de Prensa;06-08-25;01-02-26;SalonEventos4;La Florida;empresa-institucion;76.000.196-1;Prisma Consultora SpA;10930301-1;Gumersindo Mondaca Ubilla;Comunicaciones;"Maria Iturra;Pablo Rojas;Juan Perez;Lucas Contreras;Camila Perez;Elena Contreras;Ana Perez;Lucas Gonzalez;Diego Mendez;Juan Vidal;Pablo Rojas;Camila Gonzalez;Juan Gonzalez;Sofia Gonzalez;Diego Mendez;Sofia Tapia;Juan Vidal;Pablo Vidal;Juan Lagos;Pablo Lagos;Pablo Contreras;Ana Perez;Juan Tapia;Juan Lagos;Pedro Vidal;Juan Vidal;Lucas Gonzalez;Juan Iturra;Diego Lagos;Sofia Silva;Elena Mendez;Luis Perez;Antonella Silva;Maria Perez;Antonella Vidal;Sofia Iturra;Camila Mendez;Ana Contreras;Camila Contreras;Pedro Lagos;Pedro Perez;Sofia Vidal;Maria Vidal;Lucas Lagos;Ana Contreras";9400000;4700000;4700000
298;Bingo de Caridad;01-09-25;04-02-26;SalonEventos4;Providencia;persona;15129115-5;Demetria Olavarría Duarte;;;Tesorero;"Antonella Silva;Ana Rojas;Ana Vidal;Maria Mendez;Lucas Silva;Ana Contreras;Camila Iturra;Luis Gonzalez;Luis Perez;Juan Contreras;Elena Vidal;Pedro Rojas;Ana Mendez;Pablo Contreras;Maria Mendez;Diego Vidal;Ana Lagos;Lucas Contreras;Lucas Iturra;Lucas Iturra;Luis Tapia;Lucas Silva;Camila Contreras;Sofia Perez;Lucas Iturra;Maria Tapia;Sofia Gonzalez;Pablo Iturra;Camila Perez;Lucas Perez;Pablo Contreras;Lucas Rojas;Elena Mendez;Lucas Contreras;Camila Silva;Pablo Perez;Sofia Tapia;Antonella Mendez;Juan Gonzalez;Juan Gonzalez;Luis Perez;Elena Lagos;Sofia Lagos;Luis Mendez;Pablo Silva";6800000;3400000;3400000
299;Gala de OtoÃ±o;04-09-25;20-02-26;SalonEventos3;Providencia;socio;23808824-7;;;;Director;"Pedro Tapia;Pedro Silva;Antonella Silva;Diego Perez;Ana Vidal;Camila Iturra;Juan Mendez;Camila Mendez;Ana Rojas;Ana Iturra;Luis Contreras;Luis Tapia;Maria Gonzalez;Juan Iturra;Camila Perez;Lucas Tapia;Diego Lagos;Juan Contreras;Diego Perez;Luis Perez;Ana Tapia;Elena Contreras;Elena Lagos;Ana Mendez;Pedro Perez;Lucas Mendez;Pablo Rojas;Antonella Mendez;Sofia Vidal;Antonella Lagos;Maria Lagos;Elena Contreras;Pedro Rojas;Camila Silva;Pablo Silva;Pedro Perez;Elena Lagos;Camila Vidal;Camila Silva;Sofia Lagos;Pedro Rojas;Maria Lagos;Camila Perez;Diego Gonzalez;Luis Rojas";27400000;13700000;13700000
300;Firma de Convenio;14-09-25;26-02-26;SalonEventos2;Providencia;socio;19423046-K;;;;Abogado;"Sofia Mendez;Juan Mendez;Luis Vidal;Camila Silva;Camila Mendez;Camila Perez;Lucas Iturra;Pablo Tapia;Elena Iturra;Luis Rojas;Elena Gonzalez;Pedro Iturra;Lucas Mendez;Lucas Silva;Diego Rojas;Maria Perez;Diego Mendez;Ana Tapia;Camila Perez;Ana Lagos;Luis Tapia;Ana Gonzalez;Sofia Rojas;Lucas Contreras;Luis Mendez;Antonella Gonzalez;Ana Tapia;Pablo Iturra;Diego Gonzalez;Diego Perez;Lucas Tapia;Maria Contreras;Antonella Contreras;Maria Vidal;Lucas Iturra;Elena Vidal;Lucas Contreras;Camila Perez;Luis Contreras;Elena Vidal;Juan Gonzalez;Ana Contreras;Juan Lagos;Diego Contreras;Luis Perez";10300000;5150000;5150000
301;Charla de NutriciÃ³n;04-09-25;13-02-26;SalonEventos2;Providencia;empresa-institucion;76.000.197-K;Vértice Consultora SpA;23152122-4;Herminda Ubilla Mondaca;Nutricionista;"Juan Iturra;Maria Silva;Luis Gonzalez;Ana Lagos;Ana Perez;Luis Silva;Lucas Lagos;Luis Silva;Camila Iturra;Elena Contreras;Luis Rojas;Antonella Iturra;Maria Gonzalez;Pedro Lagos;Antonella Tapia;Camila Lagos;Maria Mendez;Camila Silva;Diego Perez;Antonella Iturra;Maria Vidal;Juan Silva;Antonella Contreras;Pedro Perez;Camila Tapia;Lucas Contreras;Pedro Mendez;Antonella Silva;Luis Lagos;Ana Perez;Luis Perez;Elena Iturra;Juan Mendez;Antonella Gonzalez;Pablo Vidal;Juan Tapia;Maria Rojas;Ana Lagos;Juan Gonzalez;Camila Silva;Pedro Mendez;Sofia Iturra;Ana Rojas;Juan Lagos;Sofia Gonzalez";9100000;4550000;4550000
302;Cena de Navidad;31-01-26;19-02-26;SalonEventos2;Santa Cruz;socio;9664319-3;;;;Organizadora;"Antonella Gonzalez;Sofia Vidal;Pablo Iturra;Luis Contreras;Camila Perez;Juan Gonzalez;Camila Vidal;Sofia Silva;Diego Tapia;Camila Lagos;Ana Vidal;Ana Silva;Lucas Gonzalez;Maria Mendez;Ana Tapia;Pablo Perez;Lucas Gonzalez;Luis Tapia;Luis Iturra;Ana Perez;Elena Gonzalez;Juan Silva;Juan Lagos;Lucas Mendez;Luis Lagos;Maria Perez;Ana Iturra;Juan Perez;Juan Tapia;Antonella Rojas;Diego Perez;Juan Gonzalez;Antonella Contreras;Lucas Vidal;Lucas Tapia;Pedro Perez;Pedro Rojas;Pedro Lagos;Pablo Silva;Camila Lagos;Sofia Gonzalez;Camila Iturra;Diego Rojas;Pablo Lagos;Elena Mendez";21200000;10600000;10600000
303;Taller de Cocina Italiana;09-10-25;11-02-26;SalonEventos2;Providencia;socio;12623444-9;;;;Instructor;"Pedro Lagos;Luis Gonzalez;Pablo Tapia;Ana Vidal;Camila Mendez;Maria Contreras;Lucas Tapia;Maria Lagos;Luis Tapia;Pedro Silva;Maria Gonzalez;Lucas Perez;Antonella Tapia;Lucas Perez;Pablo Mendez;Juan Mendez;Antonella Gonzalez;Juan Lagos;Diego Tapia;Lucas Perez;Ana Lagos;Antonella Rojas;Camila Mendez;Antonella Rojas;Diego Vidal;Lucas Iturra;Sofia Lagos;Diego Gonzalez;Luis Lagos;Diego Perez;Lucas Lagos;Pablo Silva;Pablo Mendez;Maria Gonzalez;Luis Vidal;Diego Lagos;Diego Gonzalez;Juan Iturra;Elena Lagos;Maria Iturra;Sofia Lagos;Diego Contreras;Pedro Lagos;Maria Lagos;Lucas Gonzalez";7800000;3900000;3900000
304;Encuentro de Exalumnos;09-09-25;22-02-26;SalonEventos4;Providencia;persona;13169043-6;Eulogio Olavarría Olavarría;;;Coordinador;"Juan Lagos;Lucas Vidal;Elena Iturra;Diego Iturra;Sofia Vidal;Camila Contreras;Camila Lagos;Lucas Gonzalez;Camila Rojas;Camila Iturra;Antonella Vidal;Diego Lagos;Ana Tapia;Lucas Mendez;Juan Rojas;Elena Iturra;Pablo Contreras;Juan Iturra;Lucas Silva;Diego Rojas;Pablo Silva;Luis Iturra;Maria Lagos;Pedro Lagos;Maria Lagos;Elena Iturra;Ana Silva;Camila Gonzalez;Ana Mendez;Lucas Contreras;Luis Tapia;Elena Vidal;Maria Contreras;Sofia Mendez;Juan Contreras;Juan Mendez;Diego Gonzalez;Juan Iturra;Juan Rojas;Diego Perez;Ana Iturra;Ana Perez;Elena Contreras;Luis Gonzalez;Elena Perez";15600000;7800000;7800000
305;Lanzamiento Musical;02-02-26;18-02-26;SalonEventos3;Santiago Centro;socio;15759772-8;;;;Productora;"Ana Mendez;Sofia Vidal;Juan Contreras;Elena Perez;Diego Vidal;Ana Rojas;Sofia Mendez;Camila Contreras;Sofia Vidal;Elena Rojas;Pedro Mendez;Ana Vidal;Camila Lagos;Antonella Tapia;Camila Mendez;Sofia Contreras;Pablo Vidal;Diego Rojas;Juan Contreras;Maria Vidal;Sofia Gonzalez;Pedro Gonzalez;Luis Lagos;Juan Gonzalez;Antonella Vidal;Sofia Lagos;Elena Tapia;Maria Rojas;Sofia Mendez;Lucas Vidal;Sofia Mendez;Sofia Rojas;Diego Mendez;Ana Rojas;Antonella Mendez;Juan Gonzalez;Elena Mendez;Sofia Silva;Sofia Mendez;Diego Perez;Diego Rojas;Juan Gonzalez;Diego Lagos;Maria Mendez;Camila Iturra";12400000;6200000;6200000
306;Desayuno Institucional;15-11-25;16-02-26;SalonEventos2;Santiago Centro;empresa-institucion;76.000.198-8;Horizonte Consultora SpA;24208786-0;Aurelio Mondaca Arancibia;Gerente;"Diego Perez;Elena Iturra;Diego Contreras;Diego Perez;Antonella Vidal;Pablo Silva;Diego Silva;Diego Lagos;Ana Rojas;Lucas Vidal;Pedro Silva;Elena Mendez;Diego Iturra;Sofia Contreras;Camila Tapia;Antonella Vidal;Diego Mendez;Maria Mendez;Antonella Vidal;Maria Silva;Maria Iturra;Ana Tapia;Pedro Perez;Camila Tapia;Elena Gonzalez;Ana Contreras;Diego Gonzalez;Maria Iturra;Diego Iturra;Luis Mendez;Luis Gonzalez;Pedro Contreras;Maria Vidal;Camila Mendez;Maria Vidal;Ana Mendez;Lucas Lagos;Lucas Rojas;Ana Gonzalez;Juan Silva;Sofia Rojas;Pedro Vidal;Sofia Perez;Maria Mendez;Juan Tapia";6400000;3200000;3200000
307;PresentaciÃ³n Anual;15-01-26;14-02-26;SalonEventos1;Providencia;empresa-institucion;76.000.199-6;Punto Consultora SpA;20294419-1;Filomena Arancibia Mondaca;Director;"Luis Silva;Luis Vidal;Sofia Contreras;Juan Silva;Camila Lagos;Antonella Silva;Lucas Lagos;Juan Gonzalez;Juan Contreras;Juan Iturra;Juan Silva;Elena Rojas;Diego Vidal;Diego Contreras;Diego Rojas;Luis Perez;Maria Perez;Antonella Tapia;Elena Lagos;Lucas Silva;Camila Silva;Sofia Gonzalez;Pablo Rojas;Juan Iturra;Ana Gonzalez;Antonella Silva;Luis Gonzalez;Luis Tapia;Elena Gonzalez;Pablo Tapia;Juan Perez;Maria Perez;Maria Silva;Pedro Silva;Pedro Contreras;Antonella Rojas;Antonella Mendez;Maria Contreras;Maria Silva;Pablo Perez;Camila Perez;Pablo Mendez;Pedro Silva;Elena Perez;Pedro Vidal";30000000;15000000;15000000
