run_persona;nombre_completo;email;telefono_celular;telefono_alternativo;direccion_calle;comuna_nombre;region_codigo;region_nombre;tipo_persona;run_socio_titular;parentesco;fecha_nacimiento;fecha_inicio_membresia;fecha_fin_membresia;es_usuario_sistema;tipo_usuario;clave_en_texto_plano;sucursal_base_nombre
20849572-0;"beatriz contreras barrera";beatriz.contreras961@mail.cl;;;"av vicuna mackenna 1400";independencia;13;metropolitana;invitado;9774947-7;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
19349326-1;"felicia jara barrera";felicia.jara816@mail.cl;;;"av pedro de valdivia 700";"la reina";13;metropolitana;invitado;24234047-7;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
18010769-k;"helena espinoza quezada";helena.espinoza578@mail.cl;966081911;;"av gran avenida 1900";concepcion;8;biobio;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave8500;"santa cruz"
15772524-0;"gonzalo jara nunez";gonzalo.jara994@mail.cl;933054543;;"av alameda 1400";maipu;13;metropolitana;adicional;17960701-8;;;2025-01-01;2025-12-31;NO;;;providencia
22061351-2;"alvaro fuentes fuentes";alvaro.fuentes952@mail.cl;924265755;;"av macul 1400";independencia;13;metropolitana;invitado;16939347-3;;;2025-01-01;2025-12-31;NO;;;"la florida"
8085749-2;"helena contreras quezada";helena.contreras862@mail.cl;977690998;;"av apoquindo 4000";independencia;13;metropolitana;invitado;23004145-8;;;2025-01-01;2025-12-31;NO;;;"la florida"
8509469-6;"beatriz quezada espinoza";beatriz.quezada451@mail.cl;;;"av vitacura 400";concepcion;8;biobio;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave7429;"santiago centro"
21282283-3;"patricia fuentes fuentes";patricia.fuentes330@mail.cl;;;"av recoleta 2500";"vina del mar";5;valparaiso;adicional;23796414-4;;;2025-01-01;2025-12-31;NO;;;"la florida"
16847538-0;"natalia fuentes duarte";natalia.fuentes520@mail.cl;;;"av pedro de valdivia 700";nunoa;13;metropolitana;adicional;24887596-8;;;2025-01-01;2025-12-31;NO;;;providencia
24146701-5;"alvaro pardo henriquez";alvaro.pardo391@mail.cl;;;"av providencia 2700";"santa cruz";6;o'higgins;adicional;12609921-8;;;2025-01-01;2025-12-31;NO;;;"la florida"
6696400-8;"felicia galdames barrera";felicia.galdames47@mail.cl;;;"av irarrazaval 4000";providencia;13;metropolitana;adicional;9553252-4;;;2025-01-01;2025-12-31;NO;;;"la florida"
13712614-1;"helena lagos galdames";helena.lagos49@mail.cl;996557276;;"av providencia 2000";santiago;13;metropolitana;adicional;9848362-5;;;2025-01-01;2025-12-31;NO;;;"la florida"
8930853-6;"gonzalo ortiz espinoza";gonzalo.ortiz375@mail.cl;;;"av alameda 3400";maipu;13;metropolitana;invitado;14868324-1;;;2025-01-01;2025-12-31;NO;;;providencia
17772242-1;"enrique quezada contreras";enrique.quezada88@mail.cl;953180805;;"av providencia 1100";concepcion;8;biobio;invitado;12620839-1;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
16261368-5;"daniela duarte barrera";daniela.duarte655@mail.cl;;;"av pedro de valdivia 1500";santiago;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave4370;"la florida"
13655605-3;"natalia fuentes mendez";natalia.fuentes177@mail.cl;;;"av alameda 700";"puente alto";13;metropolitana;adicional;6960687-3;;;2025-01-01;2025-12-31;NO;;;"la florida"
22807802-6;"loreto galdames contreras";loreto.galdames63@mail.cl;978763094;;"av vicuna mackenna 2100";"puente alto";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave3622;providencia
21398799-2;"beatriz jara mendez";beatriz.jara687@mail.cl;;;"av macul 1500";"la reina";13;metropolitana;adicional;15912486-k;;;2025-01-01;2025-12-31;NO;;;"la florida"
10067785-2;"kevin barrera nunez";kevin.barrera361@mail.cl;973305438;;"av irarrazaval 1900";"santa cruz";6;o'higgins;adicional;6632842-2;;;2025-01-01;2025-12-31;NO;;;providencia
5362794-3;"natalia lagos galdames";natalia.lagos736@mail.cl;933994088;;"av irarrazaval 1600";maipu;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave6248;providencia
24341590-5;"kevin iturra iturra";kevin.iturra328@mail.cl;;;"av vicuna mackenna 1500";santiago;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave3737;providencia
8396504-5;"kevin contreras barrera";kevin.contreras915@mail.cl;;;"av macul 1000";"vina del mar";5;valparaiso;adicional;15912486-k;;;2025-01-01;2025-12-31;NO;;;"la florida"
24811402-0;"javiera barrera espinoza";javiera.barrera295@mail.cl;;;"av alameda 3500";santiago;13;metropolitana;adicional;23937539-1;;;2025-01-01;2025-12-31;NO;;;"la florida"
6342404-8;"natalia ortiz duarte";natalia.ortiz727@mail.cl;947425198;;"av recoleta 2500";"las condes";13;metropolitana;invitado;11781761-k;;;2025-01-01;2025-12-31;NO;;;providencia
17207697-1;"javiera fuentes jara";javiera.fuentes992@mail.cl;971571433;;"av pedro de valdivia 2800";santiago;13;metropolitana;administrativo;;;;2025-01-01;2025-12-31;SI;administrativo;clave2723;providencia
5087492-3;"gonzalo duarte fuentes";gonzalo.duarte195@mail.cl;989309770;;"av irarrazaval 800";independencia;13;metropolitana;adicional;21330043-3;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
18159934-0;"patricia duarte jara";patricia.duarte276@mail.cl;990894560;;"av recoleta 2900";independencia;13;metropolitana;administrativo;;;;2025-01-01;2025-12-31;SI;administrativo;clave5343;"santa cruz"
8648495-9;"helena espinoza contreras";helena.espinoza860@mail.cl;;;"av alameda 3200";"la florida";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave7816;"la florida"
6833542-6;"oscar mendez fuentes";oscar.mendez480@mail.cl;;;"av vicuna mackenna 4000";maipu;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave5629;"santiago centro"
16913526-6;"felicia alvarez jara";felicia.alvarez231@mail.cl;;;"av pedro de valdivia 3400";"san miguel";13;metropolitana;beneficiario;12037120-7;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
23985638-8;"ignacio ortiz espinoza";ignacio.ortiz502@mail.cl;;;"av vitacura 2200";providencia;13;metropolitana;adicional;10135314-0;;;2025-01-01;2025-12-31;NO;;;providencia
22034595-5;"enrique duarte fuentes";enrique.duarte590@mail.cl;964197661;;"av pedro de valdivia 2300";"la florida";13;metropolitana;adicional;21330043-3;;;2025-01-01;2025-12-31;NO;;;"la florida"
22719789-3;"felicia barrera fuentes";felicia.barrera152@mail.cl;;;"av pedro de valdivia 3900";santiago;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave3501;providencia
9267883-5;"claudio alvarez henriquez";claudio.alvarez996@mail.cl;;;"av recoleta 1700";"santa cruz";6;o'higgins;adicional;21289513-k;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
11805245-5;"patricia ortiz espinoza";patricia.ortiz328@mail.cl;943327619;;"av pedro de valdivia 400";"la florida";13;metropolitana;invitado;20484469-3;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
5022332-9;"patricia henriquez pardo";patricia.henriquez653@mail.cl;;;"av alameda 3300";"la florida";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave6252;providencia
12572104-4;"ignacio contreras duarte";ignacio.contreras164@mail.cl;918247149;;"av irarrazaval 1800";"puente alto";13;metropolitana;adicional;9081387-0;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
13907379-5;"alvaro contreras duarte";alvaro.contreras872@mail.cl;;;"av recoleta 800";providencia;13;metropolitana;adicional;11309417-6;;;2025-01-01;2025-12-31;NO;;;"la florida"
14093618-9;"oscar iturra iturra";oscar.iturra315@mail.cl;;;"av apoquindo 2800";independencia;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave8253;providencia
7083563-5;"helena contreras alvarez";helena.contreras511@mail.cl;;;"av macul 4000";independencia;13;metropolitana;adicional;13242165-1;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
19315520-0;"oscar pardo contreras";oscar.pardo14@mail.cl;952103872;;"av irarrazaval 2900";santiago;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave8069;providencia
24331529-8;"natalia contreras iturra";natalia.contreras966@mail.cl;917944682;;"av vitacura 1700";"vina del mar";5;valparaiso;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave1319;"la florida"
20099638-0;"kevin alvarez barrera";kevin.alvarez643@mail.cl;;;"av vitacura 3800";maipu;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave9753;"santa cruz"
16810627-8;"alvaro ortiz contreras";alvaro.ortiz153@mail.cl;950723006;;"av irarrazaval 1100";"santa cruz";6;o'higgins;adicional;14815797-6;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
7154466-8;"enrique espinoza espinoza";enrique.espinoza74@mail.cl;;;"av providencia 2400";nunoa;13;metropolitana;invitado;11166446-1;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
12557365-7;"patricia jara fuentes";patricia.jara416@mail.cl;950351647;;"av recoleta 200";santiago;13;metropolitana;adicional;5413202-6;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
20610026-5;"mauricio contreras lagos";mauricio.contreras72@mail.cl;;;"av vitacura 1200";"san miguel";13;metropolitana;beneficiario;11166446-1;;;2025-01-01;2025-12-31;NO;;;providencia
21059175-3;"daniela alvarez mendez";daniela.alvarez8@mail.cl;955768270;;"av recoleta 1900";"las condes";13;metropolitana;adicional;19150099-7;;;2025-01-01;2025-12-31;NO;;;providencia
9948486-1;"ignacio henriquez iturra";ignacio.henriquez283@mail.cl;970495334;;"av providencia 2600";"san miguel";13;metropolitana;adicional;10720940-0;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
23658243-8;"enrique fuentes barrera";enrique.fuentes467@mail.cl;997167090;;"av vitacura 900";concepcion;8;biobio;adicional;16307464-8;;;2025-01-01;2025-12-31;NO;;;"la florida"
16135811-4;"oscar mendez galdames";oscar.mendez347@mail.cl;910238328;;"av recoleta 600";providencia;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave7969;"la florida"
23481787-6;"felicia quezada barrera";felicia.quezada863@mail.cl;938854811;;"av apoquindo 2600";santiago;13;metropolitana;administrativo;;;;2025-01-01;2025-12-31;SI;administrativo;clave8294;"la florida"
12534970-3;"claudio espinoza iturra";claudio.espinoza99@mail.cl;934594332;;"av pedro de valdivia 3000";"san miguel";13;metropolitana;adicional;19172678-6;;;2025-01-01;2025-12-31;NO;;;"la florida"
9755553-5;"natalia duarte iturra";natalia.duarte680@mail.cl;;;"av recoleta 2100";independencia;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave7812;"la florida"
12799575-3;"alvaro espinoza iturra";alvaro.espinoza82@mail.cl;994710876;;"av vicuna mackenna 2200";"puente alto";13;metropolitana;adicional;21319100-3;;;2025-01-01;2025-12-31;NO;;;providencia
17886064-k;"helena lagos lagos";helena.lagos709@mail.cl;962205093;;"av vicuna mackenna 3700";"puente alto";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave8007;"santa cruz"
18936500-4;"kevin fuentes jara";kevin.fuentes459@mail.cl;;;"av apoquindo 1300";"vina del mar";5;valparaiso;invitado;24437836-1;;;2025-01-01;2025-12-31;NO;;;"la florida"
9526810-1;"natalia lagos lagos";natalia.lagos14@mail.cl;;;"av providencia 300";"vina del mar";5;valparaiso;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave8615;"la florida"
22314415-4;"enrique contreras quezada";enrique.contreras578@mail.cl;;;"av alameda 3900";"puente alto";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave9543;"la florida"
14644110-6;"mauricio jara barrera";mauricio.jara36@mail.cl;986388449;;"av recoleta 1600";santiago;13;metropolitana;invitado;20484469-3;;;2025-01-01;2025-12-31;NO;;;providencia
19072108-6;"ignacio pardo duarte";ignacio.pardo783@mail.cl;;;"av irarrazaval 2900";"la florida";13;metropolitana;beneficiario;12170069-7;;;2025-01-01;2025-12-31;NO;;;"la florida"
17217897-9;"natalia fuentes fuentes";natalia.fuentes76@mail.cl;954787834;;"av vicuna mackenna 1800";"la florida";13;metropolitana;adicional;6960687-3;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
17810585-k;"mauricio nunez ortiz";mauricio.nunez809@mail.cl;951999147;;"av gran avenida 2900";"san miguel";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave7018;providencia
14641351-k;"kevin henriquez ortiz";kevin.henriquez562@mail.cl;915503301;;"av gran avenida 2400";"las condes";13;metropolitana;invitado;14093618-9;;;2025-01-01;2025-12-31;NO;;;providencia
23071040-6;"patricia nunez henriquez";patricia.nunez551@mail.cl;990963511;;"av macul 3600";independencia;13;metropolitana;administrativo;;;;2025-01-01;2025-12-31;SI;administrativo;clave8380;"la florida"
5020702-6;"enrique barrera ortiz";enrique.barrera221@mail.cl;941338014;;"av pedro de valdivia 3400";maipu;13;metropolitana;adicional;16307464-8;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
8173894-6;"ignacio barrera quezada";ignacio.barrera26@mail.cl;947616249;;"av vitacura 600";"la florida";13;metropolitana;invitado;6717385-6;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
19569691-8;"beatriz lagos duarte";beatriz.lagos219@mail.cl;;;"av irarrazaval 2600";providencia;13;metropolitana;adicional;11190490-1;;;2025-01-01;2025-12-31;NO;;;providencia
15912717-6;"felicia pardo quezada";felicia.pardo266@mail.cl;911958106;;"av vicuna mackenna 300";"la florida";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave5959;"santa cruz"
23914009-2;"mauricio ortiz contreras";mauricio.ortiz435@mail.cl;;;"av pedro de valdivia 3100";independencia;13;metropolitana;adicional;19261261-6;;;2025-01-01;2025-12-31;NO;;;"la florida"
16025204-9;"alvaro contreras ortiz";alvaro.contreras98@mail.cl;;;"av vicuna mackenna 1600";"la florida";13;metropolitana;invitado;23004145-8;;;2025-01-01;2025-12-31;NO;;;providencia
5606790-5;"patricia pardo nunez";patricia.pardo785@mail.cl;955819817;;"av recoleta 3400";providencia;13;metropolitana;invitado;15064216-7;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
17174065-7;"enrique pardo duarte";enrique.pardo891@mail.cl;931786251;;"av irarrazaval 3900";nunoa;13;metropolitana;beneficiario;18512802-4;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
19200941-3;"daniela barrera ortiz";daniela.barrera430@mail.cl;;;"av vicuna mackenna 1400";"la florida";13;metropolitana;adicional;17810585-k;;;2025-01-01;2025-12-31;NO;;;providencia
17547797-7;"ignacio jara nunez";ignacio.jara747@mail.cl;976028349;;"av apoquindo 3900";maipu;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave5191;providencia
15664249-2;"felicia contreras nunez";felicia.contreras920@mail.cl;967601573;;"av macul 2100";"san miguel";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave6026;"santa cruz"
12537586-0;"patricia duarte contreras";patricia.duarte26@mail.cl;934404837;;"av pedro de valdivia 500";"san miguel";13;metropolitana;adicional;15064216-7;;;2025-01-01;2025-12-31;NO;;;"la florida"
14778798-7;"alvaro iturra nunez";alvaro.iturra288@mail.cl;967106908;;"av alameda 2100";concepcion;8;biobio;adicional;11190490-1;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
22345094-6;"mauricio ortiz barrera";mauricio.ortiz166@mail.cl;;;"av pedro de valdivia 2600";"la florida";13;metropolitana;beneficiario;14148760-4;hijo;;2025-01-01;2025-12-31;NO;;;"santiago centro"
9412115-1;"loreto quezada nunez";loreto.quezada105@mail.cl;994972183;;"av macul 3000";"la reina";13;metropolitana;adicional;24692054-0;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
17266101-3;"mauricio nunez nunez";mauricio.nunez755@mail.cl;931632928;;"av pedro de valdivia 3200";"vina del mar";5;valparaiso;invitado;24331529-8;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
19728645-4;"mauricio mendez alvarez";mauricio.mendez550@mail.cl;;;"av pedro de valdivia 200";independencia;13;metropolitana;adicional;13682216-3;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
11724168-5;"helena fuentes alvarez";helena.fuentes237@mail.cl;;;"av recoleta 2700";"vina del mar";5;valparaiso;adicional;23937539-1;;;2025-01-01;2025-12-31;NO;;;providencia
8381764-2;"daniela ortiz barrera";daniela.ortiz235@mail.cl;923002560;;"av irarrazaval 400";"vina del mar";5;valparaiso;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave4104;"santa cruz"
12199792-0;"felicia contreras ortiz";felicia.contreras469@mail.cl;;;"av recoleta 300";nunoa;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave3636;"la florida"
12245978-0;"natalia mendez galdames";natalia.mendez577@mail.cl;;;"av vitacura 3300";concepcion;8;biobio;adicional;24437836-1;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
7255229-8;"enrique barrera iturra";enrique.barrera656@mail.cl;964368393;;"av irarrazaval 3700";"la florida";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave5854;"la florida"
17574049-k;"beatriz barrera iturra";beatriz.barrera777@mail.cl;983585242;;"av providencia 2500";santiago;13;metropolitana;adicional;12669439-2;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
14882766-2;"daniela pardo espinoza";daniela.pardo403@mail.cl;;;"av macul 200";"santa cruz";6;o'higgins;adicional;14038946-9;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
20880296-2;"gonzalo espinoza mendez";gonzalo.espinoza233@mail.cl;982346794;;"av alameda 2700";maipu;13;metropolitana;adicional;20284557-6;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
22429733-5;"beatriz henriquez nunez";beatriz.henriquez682@mail.cl;;;"av pedro de valdivia 3800";santiago;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave5429;"la florida"
10607996-4;"ignacio henriquez quezada";ignacio.henriquez119@mail.cl;;;"av recoleta 1400";maipu;13;metropolitana;adicional;14123671-7;;;2025-01-01;2025-12-31;NO;;;providencia
13605282-9;"javiera jara galdames";javiera.jara402@mail.cl;969929554;;"av gran avenida 300";"san miguel";13;metropolitana;beneficiario;8750445-0;;;2025-01-01;2025-12-31;NO;;;"la florida"
24471221-0;"helena alvarez alvarez";helena.alvarez583@mail.cl;949838381;;"av apoquindo 3500";"la reina";13;metropolitana;invitado;9848362-5;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
15638097-0;"beatriz duarte barrera";beatriz.duarte269@mail.cl;;;"av pedro de valdivia 500";concepcion;8;biobio;invitado;21896425-6;;;2025-01-01;2025-12-31;NO;;;providencia
9630985-6;"helena pardo fuentes";helena.pardo625@mail.cl;933843623;;"av apoquindo 3800";"las condes";13;metropolitana;invitado;21005871-2;;;2025-01-01;2025-12-31;NO;;;"la florida"
16237573-3;"kevin quezada contreras";kevin.quezada562@mail.cl;982169299;;"av pedro de valdivia 300";concepcion;8;biobio;adicional;21739535-6;;;2025-01-01;2025-12-31;NO;;;"la florida"
7862159-4;"javiera contreras duarte";javiera.contreras476@mail.cl;;;"av irarrazaval 1700";nunoa;13;metropolitana;invitado;9230077-6;;;2025-01-01;2025-12-31;NO;;;providencia
11414231-k;"beatriz quezada ortiz";beatriz.quezada231@mail.cl;982080090;;"av gran avenida 900";"la reina";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave2076;providencia
5179475-3;"beatriz espinoza quezada";beatriz.espinoza70@mail.cl;;;"av gran avenida 3500";"la reina";13;metropolitana;invitado;9897596-9;;;2025-01-01;2025-12-31;NO;;;"la florida"
8664633-1;"claudio mendez jara";claudio.mendez137@mail.cl;984560801;;"av recoleta 2000";"puente alto";13;metropolitana;invitado;21325038-8;;;2025-01-01;2025-12-31;NO;;;providencia
18749342-0;"javiera quezada galdames";javiera.quezada607@mail.cl;975585421;;"av macul 2500";"santa cruz";6;o'higgins;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave7428;"santiago centro"
15149594-7;"daniela lagos quezada";daniela.lagos595@mail.cl;973944368;;"av apoquindo 2700";maipu;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave5745;providencia
8951069-4;"kevin ortiz fuentes";kevin.ortiz607@mail.cl;988282832;;"av vitacura 3900";providencia;13;metropolitana;invitado;12857635-5;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
12824309-7;"felicia espinoza barrera";felicia.espinoza650@mail.cl;924101567;;"av pedro de valdivia 900";"san miguel";13;metropolitana;adicional;10847718-0;;;2025-01-01;2025-12-31;NO;;;providencia
24610405-0;"helena galdames quezada";helena.galdames126@mail.cl;942244646;;"av providencia 100";maipu;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave5371;"santa cruz"
